S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,DNR-SC EXP [SUPERFAST],South Central Railway,SECUNDERABAD DIVISION,12792,49,0.63,48,97.96,1,Satisfactory
2,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22504,37,0.48,37,100.00,0,Satisfactory
3,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15910,31,0.40,31,100.00,0,Satisfactory
4,DNR-SMVB SANGHAMITRA EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12296,30,0.39,30,100.00,0,Satisfactory
5,BGP ANVT VIKRAM SHILA EXP [SUPERFAST],Eastern Railway,MALDA DIVISION,12367,29,0.37,29,100.00,0,UnSatisfactory
6,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,29,0.37,29,100.00,0,Satisfactory
7,GKP-YNRK SPL [TRAIN ON DEMAND],Northern Railway,MORADABAD DIVISION,04315,28,0.36,28,100.00,0,Satisfactory
8,YNRK-PURI EXPRESS [MAIL EXPRESS],East Coast Railway,KHURDA DIVISION,18478,28,0.36,28,100.00,0,Excellent
9,KOAA-JAT EXP [MAIL EXPRESS],Eastern Railway,SEALDAH DIVISION,13151,27,0.35,27,100.00,0,UnSatisfactory
10,DHANBAD - ALLEPY EXPRESS [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13351,27,0.35,26,96.30,1,UnSatisfactory
11,SHC - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19484,27,0.35,27,100.00,0,Satisfactory
12,PUNE-JAT EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11077,26,0.33,26,100.00,0,Satisfactory
13,HWH-CSMT MAIL [SUPERFAST],South Eastern Railway,KHARAGPUR DIVISION,12810,25,0.32,25,100.00,0,Satisfactory
