S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,SHC - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19484,51,0.65,51,100.00,0,Satisfactory
2,BRAHMAPUTRA MAIL [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15657,44,0.56,44,100.00,0,Satisfactory
3,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22504,38,0.49,38,100.00,0,Satisfactory
4,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15910,35,0.45,35,100.00,0,Satisfactory
5,YNRK-PURI EXPRESS [MAIL EXPRESS],East Coast Railway,KHURDA DIVISION,18478,35,0.45,35,100.00,0,Satisfactory
6,LKQ-ANVT SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04013,34,0.43,34,100.00,0,Satisfactory
7,MALWA EXPRESS [SUPERFAST],Western Railway,RATLAM DIVISION,12920,29,0.37,28,96.55,1,Satisfactory
8,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,29,0.37,27,93.10,2,Satisfactory
9,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22503,28,0.36,28,100.00,0,Satisfactory
10,PNBE- CHZ EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,DANAPUR DIVISION,03253,27,0.35,27,100.00,0,UnSatisfactory
11,MFP-YNRK SPL [TRAIN ON DEMAND],Northern Railway,MORADABAD DIVISION,04313,27,0.35,26,96.30,1,Satisfactory
12,NORTHEAST EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12506,26,0.33,25,96.15,1,Satisfactory
13,BJU-ERS RAPTI SAGAR EXP [SUPERFAST],East Central Railway,SONEPUR DIVISION,12521,26,0.33,26,100.00,0,Satisfactory
14,MFP - PBR EXP [MAIL EXPRESS],Western Railway,BHAVNAGAR DIVISION,19270,26,0.33,26,100.00,0,Satisfactory
15,GKP-DR SPL [TRAIN ON DEMAND],Central Railway,BOMBAY DIVISION,01028,25,0.32,25,100.00,0,Satisfactory
16,ANVT-PURI PURSHOTTAM [SUPERFAST],East Coast Railway,KHURDA DIVISION,12802,25,0.32,25,100.00,0,Satisfactory
17,PRYJ-DADN EXP. [MAIL EXPRESS],North Central Railway,PRAYAGRAJ DIVISION,14116,25,0.32,25,100.00,0,Excellent
18,GKP-YPR-EXP [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15023,25,0.32,25,100.00,0,UnSatisfactory
19,DHN -CDG SPECIAL [TRAIN ON DEMAND],East Central Railway,DHANBAD DIVISION,03311,24,0.31,24,100.00,0,UnSatisfactory
20,GHY-SMVB S/F EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12510,23,0.29,23,100.00,0,Satisfactory
21,CBE-SCL EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15627,23,0.29,23,100.00,0,Satisfactory
22,JBP-SVDK EXP [MAIL EXPRESS],West Central Railway,JABALPUR DIVISION,11449,22,0.28,21,95.45,1,Satisfactory
23,GHY-OKHA DWARKA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15636,22,0.28,22,100.00,0,Satisfactory
24,SMVB -DNR SF EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,DANAPUR DIVISION,03252,21,0.27,19,90.48,2,Satisfactory
25,UDN-PRYJ SUMMER SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04106,21,0.27,21,100.00,0,UnSatisfactory
26,JSME-VSG EXPRESS [MAIL EXPRESS],South Western Railway,HUBLI DIVISION,17322,21,0.27,21,100.00,0,Satisfactory
27,BJU-NDLS SPECIAL [TRAIN ON DEMAND],East Central Railway,SONEPUR DIVISION,02563,20,0.26,20,100.00,0,UnSatisfactory
28,SHM-MAS EXPRESS [MAIL EXPRESS],South Eastern Railway,KHARAGPUR DIVISION,18041,20,0.26,20,100.00,0,Satisfactory
29,HWH NDLS POORVA EXPRESS [SUPERFAST],Eastern Railway,HOWRAH DIVISION,12303,19,0.24,19,100.00,0,Excellent
30,PUSHPAK SF EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12533,19,0.24,18,94.74,1,Excellent
31,CDG-DBRG EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15904,19,0.24,19,100.00,0,UnSatisfactory
32,PUNE-JAT EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11077,18,0.23,18,100.00,0,Satisfactory
33,DNR-SMVB SANGHAMITRA EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12296,18,0.23,18,100.00,0,Satisfactory
34,DHN-LTT EXPRESS [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13379,18,0.23,17,94.44,1,Excellent
35,PNBE-KIR I/C EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15714,18,0.23,18,100.00,0,UnSatisfactory
36,NJP UDZ EXP [MAIL EXPRESS],North Western Railway,AJMER DIVISION,19602,18,0.23,18,100.00,0,Satisfactory
