S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,HUMSAFAR EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12503,34,0.47,24,70.59,10,Satisfactory
2,BHUJ - BDTS SPECIAL [TRAIN ON DEMAND],Western Railway,MUMBAI DIVISION,09012,32,0.44,32,100.00,0,UnSatisfactory
3,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,32,0.44,31,96.88,1,Satisfactory
4,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22504,32,0.44,32,100.00,0,Excellent
5,SHC - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19484,31,0.43,31,100.00,0,Satisfactory
6,JAT-PUNE JHELUM EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11078,30,0.42,29,96.67,1,UnSatisfactory
7,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22503,27,0.37,27,100.00,0,Satisfactory
8,BGP-YPR ANGA EXPRESS [SUPERFAST],South Western Railway,BANGALORE DIVISION,12254,25,0.35,25,100.00,0,Satisfactory
9,DNR-SC EXP [SUPERFAST],South Central Railway,SECUNDERABAD DIVISION,12792,24,0.33,24,100.00,0,Satisfactory
10,SOU-PUNE EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11402,23,0.32,23,100.00,0,Satisfactory
11,JSME-TBM SF EXPRESS [SUPERFAST],Eastern Railway,ASANSOL DIVISION,12376,23,0.32,23,100.00,0,Satisfactory
12,KIR-ASR EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15707,23,0.32,23,100.00,0,Satisfactory
13,SMVB-CNB SUMMER SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04134,22,0.30,22,100.00,0,UnSatisfactory
14,CHAPRA - SURAT SPECIAL [TRAIN ON DEMAND],Western Railway,MUMBAI DIVISION,09066,21,0.29,21,100.00,0,Satisfactory
15,YNRK-PURI EXPRESS [MAIL EXPRESS],East Coast Railway,KHURDA DIVISION,18478,21,0.29,21,100.00,0,UnSatisfactory
16,LGH-PRYJ EXPRESS [SUPERFAST],North Central Railway,PRAYAGRAJ DIVISION,20404,21,0.29,21,100.00,0,UnSatisfactory
17,SOU-NDLS SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04071,20,0.28,20,100.00,0,UnSatisfactory
18,KURJ-KKDE EXPRES [MAIL EXPRESS],North Central Railway,JHANSI DIVISION,11841,20,0.28,20,100.00,0,Excellent
19,DNR-SMVB SANGHAMITRA EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12296,20,0.28,20,100.00,0,Excellent
20,GORAKHDHAM EXPRESS [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12555,20,0.28,20,100.00,0,Satisfactory
21,VSKP-NZM SAMTA EXP. [SUPERFAST],South Coast Railway,VISAKHAPATNAM DIVISION,12807,20,0.28,20,100.00,0,Satisfactory
22,DHANBAD - ALLEPY EXPRESS [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13351,20,0.28,20,100.00,0,Satisfactory
23,ALA HAZRAT EXP [MAIL EXPRESS],Northern Railway,MORADABAD DIVISION,14311,20,0.28,20,100.00,0,Satisfactory
24,LOHIT EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15652,20,0.28,20,100.00,0,Nil
25,BRAHMAPUTRA MAIL [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15658,20,0.28,20,100.00,0,Excellent
26,GKP - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19490,20,0.28,20,100.00,0,Satisfactory
27,PNBE-FZR SPL [TRAIN ON DEMAND],Northern Railway,FIROZPUR DIVISION,04615,19,0.26,19,100.00,0,Satisfactory
28,PURI-ANVT PURUSHOTTAM [SUPERFAST],East Coast Railway,KHURDA DIVISION,12801,19,0.26,16,84.21,3,Satisfactory
29,HARIDWAR-VERAVAL SPECIAL [TRAIN ON DEMAND],Western Railway,BHAVNAGAR DIVISION,09204,18,0.25,18,100.00,0,Satisfactory
30,NDLS-SBC KARNATAKA EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12628,18,0.25,18,100.00,0,Satisfactory
31,KLK HWH NETAJI EXP [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13052,18,0.25,18,100.00,0,Satisfactory
32,FARAKKA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15743,18,0.25,18,100.00,0,Satisfactory
33,PURI SGNR SUF [SUPERFAST],North Western Railway,BIKANER DIVISION,20472,18,0.25,18,100.00,0,Satisfactory
34,VSKP-NDLS AP SF EXP [SUPERFAST],South Coast Railway,VISAKHAPATNAM DIVISION,20805,18,0.25,18,100.00,0,UnSatisfactory
35,BGP-ANVT GARIB RATH [GARIB RATH],Northern Railway,DELHI DIVISION,22405,18,0.25,18,100.00,0,Excellent
36,TPTY-JAT HUMSAFAR [SUPERFAST],South Coast Railway,GUNTAKAL DIVISION,22705,18,0.25,18,100.00,0,Satisfactory
37,DNR-HDP SPL [TRAIN ON DEMAND],Central Railway,PUNE DIVISION,01450,17,0.24,16,94.12,1,Satisfactory
38,MFP-ANVT SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04029,17,0.24,17,100.00,0,Satisfactory
39,DLI-BSB SPL [TRAIN ON DEMAND],Northern Railway,LUCKNOW DIVISION,04210,17,0.24,16,94.12,1,Nil
40,LJN-PUNE EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11408,17,0.24,17,100.00,0,Satisfactory
