S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,SAURASHTRA MAIL [SUPERFAST],Western Railway,MUMBAI DIVISION,22945,26,1.25,26,100.00,0,Satisfactory
2,SHC-PPTA - SMVB EXPRESS [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,22351,21,1.01,21,100.00,0,Satisfactory
3,SBC-CAPE EXPRESS [MAIL EXPRESS],South Western Railway,BANGALORE DIVISION,16526,18,0.86,18,100.00,0,Satisfactory
4,MALWA EXPRESS [SUPERFAST],Western Railway,RATLAM DIVISION,12919,17,0.82,16,94.12,1,Satisfactory
5,PNBE-ERS SF EXP [SUPERFAST],Southern Railway,THIRUVANANTHAPURAM DIVISION,22644,17,0.82,16,94.12,1,Satisfactory
6,MFP-ANVT SAPTKRANTI EXP [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12557,16,0.77,15,93.75,1,UnSatisfactory
7,MYS-TVCN EXP [MAIL EXPRESS],Southern Railway,THIRUVANANTHAPURAM DIVISION,16315,16,0.77,16,100.00,0,Satisfactory
8,KURJ-KKDE EXPRES [MAIL EXPRESS],North Central Railway,JHANSI DIVISION,11841,15,0.72,15,100.00,0,Satisfactory
9,RXL-TPTY [MAIL EXPRESS],South Coast Railway,GUNTAKAL DIVISION,17434,14,0.67,14,100.00,0,Excellent
10,DHANBAD - ALLEPY EXPRESS [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13351,13,0.62,13,100.00,0,Satisfactory
11,SHC - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19484,13,0.62,12,92.31,1,Excellent
12,SMVB-GHY S/F EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12509,12,0.58,10,83.33,2,Satisfactory
13,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15910,12,0.58,12,100.00,0,UnSatisfactory
14,SMVB-TVCN HUMSAFAR EXP [MAIL EXPRESS],Southern Railway,THIRUVANANTHAPURAM DIVISION,16320,12,0.58,12,100.00,0,UnSatisfactory
15,JBP-SMNH EXP [MAIL EXPRESS],West Central Railway,JABALPUR DIVISION,11466,11,0.53,11,100.00,0,UnSatisfactory
16,BGP ANVT VIKRAM SHILA EXP [SUPERFAST],Eastern Railway,MALDA DIVISION,12367,11,0.53,11,100.00,0,Nil
