S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,TVC-NZM RAJDHANI EXP [RAJDHANI],Northern Railway,DELHI DIVISION,12431,19,2.59,19,100.00,0,UnSatisfactory
2,NDLS - RKMP SHATABDI EXP [SHATABDI],Northern Railway,DELHI DIVISION,12002,8,1.09,8,100.00,0,Satisfactory
3,GOLDEN TEMPLE [SUPERFAST],Western Railway,MUMBAI DIVISION,12903,7,0.95,7,100.00,0,Nil
4,AMARNATH EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15653,7,0.95,7,100.00,0,UnSatisfactory
5,SMVB-GHY S/F EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12509,6,0.82,6,100.00,0,Nil
6,BRAHMAPUTRA MAIL [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15658,6,0.82,6,100.00,0,Nil
7,KUSHINAGAR SF [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,22537,6,0.82,6,100.00,0,UnSatisfactory
8,NZM DURANTO EXP [DURONTO EXPRESS],Northern Railway,DELHI DIVISION,12263,5,0.68,5,100.00,0,Satisfactory
9,KLK HWH NETAJI EXP [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13052,5,0.68,5,100.00,0,UnSatisfactory
10,NDLS -BNRS K V EXP [MAIL EXPRESS],North Eastern Railway,VARANASI DIVISION,15128,5,0.68,5,100.00,0,UnSatisfactory
11,YPR-BKN EXPRESS [MAIL EXPRESS],South Western Railway,BANGALORE DIVISION,16587,5,0.68,5,100.00,0,Nil
12,PUNE-SC SHATABDI [SHATABDI],Central Railway,PUNE DIVISION,12025,4,0.54,4,100.00,0,Nil
13,LJN - AF INTERCITY [SUPERFAST],North Central Railway,AGRA DIVISION,12179,4,0.54,4,100.00,0,UnSatisfactory
14,HWH-CSMT DURONTO EXPRESS [DURONTO EXPRESS],South Eastern Railway,KHARAGPUR DIVISION,12262,4,0.54,4,100.00,0,Satisfactory
15,SAMPOORNA KRANTI EXPRESS [SUPERFAST],East Central Railway,DANAPUR DIVISION,12393,4,0.54,4,100.00,0,Excellent
16,RAJDHANI EXPRESS [RAJDHANI],Northern Railway,DELHI DIVISION,12423,4,0.54,4,100.00,0,Nil
17,ANVT-JYG GARIBRTH EXP [GARIB RATH],Northern Railway,DELHI DIVISION,12436,4,0.54,4,100.00,0,UnSatisfactory
18,RAPTISAGAR EXPRESS [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12511,4,0.54,4,100.00,0,UnSatisfactory
19,ANVT-MFP SAPTKRANTI EXP [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12558,4,0.54,4,100.00,0,Nil
20,MAS-NDLS TAMILNADU SF EXP [SUPERFAST],Southern Railway,CHENNAI DIVISION,12621,4,0.54,4,100.00,0,Satisfactory
21,YPR-NZM SAMPARKRANTI EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12649,4,0.54,4,100.00,0,UnSatisfactory
22,PASCHIM EXPRESS [SUPERFAST],Western Railway,MUMBAI DIVISION,12925,4,0.54,3,75.00,1,UnSatisfactory
23,ADI - SHC EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19483,4,0.54,4,100.00,0,Nil
24,RAJDHANI EXPRESS [RAJDHANI],Northeast Frontier Railway,TINSUKIA DIVISION,20504,4,0.54,4,100.00,0,Nil
25,NDLS-BJU SPECIAL [TRAIN ON DEMAND],East Central Railway,SONEPUR DIVISION,02564,3,0.41,3,100.00,0,Nil
26,KERALA S.KRANTI EXP [SUPERFAST],Northern Railway,AMBALA DIVISION,12218,3,0.41,3,100.00,0,UnSatisfactory
27,NZM-MAS RAJDHANI EXP [RAJDHANI],Northern Railway,DELHI DIVISION,12434,3,0.41,3,100.00,0,Nil
28,GOA SMPRK KRANTI EXP [SUPERFAST],Northern Railway,AMBALA DIVISION,12450,3,0.41,3,100.00,0,UnSatisfactory
29,PUSHPAK SF EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12533,3,0.41,3,100.00,0,UnSatisfactory
30,SWANTRATA SENANI EXPRESS [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12561,3,0.41,3,100.00,0,Nil
31,SWANTRATA SENANI EXPRESS [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12562,3,0.41,3,100.00,0,Nil
32,PURI-ANVT PURUSHOTTAM [SUPERFAST],East Coast Railway,KHURDA DIVISION,12801,3,0.41,3,100.00,0,Excellent
33,HWH-ADI SUPERFAST EXPRESS [SUPERFAST],South Eastern Railway,KHARAGPUR DIVISION,12834,3,0.41,3,100.00,0,Nil
34,AASHRAM EXPRESS [SUPERFAST],Western Railway,AHMEDABAD DIVISION,12916,3,0.41,3,100.00,0,UnSatisfactory
35,AII DDR EXP [SUPERFAST],North Western Railway,AJMER DIVISION,12990,3,0.41,3,100.00,0,Satisfactory
36,KANCHENJUNGHA EXP [MAIL EXPRESS],Eastern Railway,SEALDAH DIVISION,13173,3,0.41,3,100.00,0,Excellent
37,LICHCHIVI EXPRESS [MAIL EXPRESS],Northern Railway,DELHI DIVISION,14005,3,0.41,3,100.00,0,Nil
38,SHALIMAR MALINI EXP [MAIL EXPRESS],Northern Railway,JAMMU DIVISION,14662,3,0.41,3,100.00,0,Nil
39,ANVT-RXL SATYAGRAH EXP [MAIL EXPRESS],East Central Railway,SAMASTIPUR DIVISION,15274,3,0.41,3,100.00,0,Nil
40,ANVT-KYQ EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15622,3,0.41,3,100.00,0,Nil
