S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,9,1.51,7,77.78,2,Satisfactory
2,GKP-BNRS INTERCITY EXP [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15103,6,1.01,6,100.00,0,UnSatisfactory
3,OKHA-GHY DWARKA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15635,6,1.01,6,100.00,0,Nil
4,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15910,6,1.01,6,100.00,0,UnSatisfactory
5,NDLS-DBG SPECIAL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,02570,5,0.84,5,100.00,0,Nil
6,NJP-ASR AMTB SPL [AMRIT BHARAT],Northern Railway,FIROZPUR DIVISION,14663,5,0.84,5,100.00,0,Nil
7,GKP-CSMT SPL [TRAIN ON DEMAND],Central Railway,BOMBAY DIVISION,01080,4,0.67,4,100.00,0,Nil
8,NORTHEAST EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12506,4,0.67,4,100.00,0,Nil
9,AII SDAH EXP [SUPERFAST],North Western Railway,AJMER DIVISION,12988,4,0.67,4,100.00,0,UnSatisfactory
10,RGD-LTT EXPRESS [MAIL EXPRESS],East Central Railway,DANAPUR DIVISION,13201,4,0.67,4,100.00,0,UnSatisfactory
11,GANGASUTLEJ EXP [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13307,4,0.67,4,100.00,0,Nil
12,DBG-GTNR AMRIT BHARAT EXP [AMRIT BHARAT],East Central Railway,SAMASTIPUR DIVISION,15561,4,0.67,4,100.00,0,UnSatisfactory
13,LTT-AGTL AC EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15659,4,0.67,1,25.00,3,Nil
14,BUI-LTT KAMAYANI EXPRES [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11072,3,0.50,3,100.00,0,Nil
15,NGP-PUNE GARIB RATH [GARIB RATH],Central Railway,NAGPUR DIVISION,12114,3,0.50,3,100.00,0,Nil
16,RGD-NDLS SHRAMJEEVI EXP [SUPERFAST],East Central Railway,DANAPUR DIVISION,12391,3,0.50,3,100.00,0,UnSatisfactory
17,HUMSAFAR EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12503,3,0.50,2,66.67,1,Excellent
18,SMVB-KYQ AC S/F EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12551,3,0.50,2,66.67,1,Excellent
19,BIHAR SAMPARK KRANTI EXP [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12565,3,0.50,3,100.00,0,Satisfactory
20,TVC-NDLS KERALA SF EXP [SUPERFAST],Southern Railway,THIRUVANANTHAPURAM DIVISION,12625,3,0.50,3,100.00,0,Nil
