S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15910,12,2.05,12,100.00,0,Excellent
2,YPR- SHC SPECIAL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05552,10,1.71,10,100.00,0,Excellent
3,MAURYA EXP [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15027,7,1.20,7,100.00,0,Satisfactory
4,PRYJ-UDN SUMMER SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04105,6,1.03,6,100.00,0,UnSatisfactory
5,PRNC-ANVT EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05579,6,1.03,5,83.33,1,Nil
6,MBI - UDN SPECIAL [TRAIN ON DEMAND],Western Railway,MUMBAI DIVISION,09152,6,1.03,6,100.00,0,Satisfactory
7,GARIB RATH EX [GARIB RATH],Northern Railway,FIROZPUR DIVISION,12203,6,1.03,6,100.00,0,Satisfactory
8,YPR-BBS SUMMER SPECIAL [TRAIN ON DEMAND],East Coast Railway,KHURDA DIVISION,02812,5,0.85,5,100.00,0,Satisfactory
9,HUMSAFAR EXP SPL [TRAIN ON DEMAND],Northern Railway,FIROZPUR DIVISION,04651,5,0.85,5,100.00,0,Excellent
10,KYQ-SVDK EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15655,5,0.85,5,100.00,0,Nil
11,GIMB-KYQ EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15667,5,0.85,5,100.00,0,Nil
12,DBRG-LTT EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15946,5,0.85,5,100.00,0,Nil
13,SRC-CHZ [TRAIN ON DEMAND],South Central Railway,SECUNDERABAD DIVISION,07222,4,0.68,4,100.00,0,UnSatisfactory
14,HWH PUNE AZAD HIND EXP [SUPERFAST],Central Railway,PUNE DIVISION,12130,4,0.68,4,100.00,0,Excellent
15,SMVB - TATA SUF EXPRESS [SUPERFAST],South Eastern Railway,CHAKRADHARPUR DIVISION,12890,4,0.68,4,100.00,0,Nil
16,MAURYA EXPRESS [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15028,4,0.68,4,100.00,0,UnSatisfactory
17,BRAHMAPUTRA MAIL [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15658,4,0.68,4,100.00,0,Nil
18,SVDK-KOTA WEEKLY EXP [MAIL EXPRESS],West Central Railway,KOTA DIVISION,19804,4,0.68,4,100.00,0,Nil
19,GKP-DR SPL [TRAIN ON DEMAND],Central Railway,BOMBAY DIVISION,01028,3,0.51,3,100.00,0,UnSatisfactory
20,SMVB -DNR SF EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,DANAPUR DIVISION,03252,3,0.51,3,100.00,0,Nil
21,JBN-ANVT SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04007,3,0.51,3,100.00,0,Nil
22,SOU-NDLS SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04071,3,0.51,3,100.00,0,Satisfactory
23,CNB-SMVB SUMMER SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04133,3,0.51,3,100.00,0,Excellent
24,ASR-BJU SPL [TRAIN ON DEMAND],Northern Railway,FIROZPUR DIVISION,04610,3,0.51,3,100.00,0,Nil
25,CSMT-BBSN KONARK EXPRESS [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11019,3,0.51,3,100.00,0,UnSatisfactory
26,BUI-LTT KAMAYANI EXPRES [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11072,3,0.51,3,100.00,0,Excellent
27,BJU- GWL MAIL [MAIL EXPRESS],North Central Railway,JHANSI DIVISION,11124,3,0.51,3,100.00,0,Nil
28,SDL-NGP EXPRESS [MAIL EXPRESS],Central Railway,NAGPUR DIVISION,11202,3,0.51,3,100.00,0,Excellent
29,MAO-NGP EXP [MAIL EXPRESS],Central Railway,NAGPUR DIVISION,11204,3,0.51,3,100.00,0,Excellent
30,GALTADHAM EXP [SUPERFAST],Northern Railway,JAMMU DIVISION,12414,3,0.51,3,100.00,0,UnSatisfactory
31,PUSHPAK SF EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12534,3,0.51,3,100.00,0,Excellent
32,ERS-NZM MANGALA SF EXP [SUPERFAST],Southern Railway,THIRUVANANTHAPURAM DIVISION,12617,3,0.51,3,100.00,0,Nil
33,NZM-VSKP SAMTA EXP. [SUPERFAST],South Coast Railway,VISAKHAPATNAM DIVISION,12808,3,0.51,3,100.00,0,Satisfactory
34,HTE-SMVB SUF EXPRESS [SUPERFAST],South Eastern Railway,RANCHI DIVISION,12835,3,0.51,3,100.00,0,Excellent
35,MARU SAGAR EXP [SUPERFAST],North Western Railway,AJMER DIVISION,12977,3,0.51,3,100.00,0,Nil
36,DDR AII EXP [SUPERFAST],North Western Railway,AJMER DIVISION,12989,3,0.51,3,100.00,0,UnSatisfactory
37,JAT HWH HIMGRI EXPRESS [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13042,3,0.51,3,100.00,0,Nil
38,ARA-DURG SOUTH BIHAR EXP [MAIL EXPRESS],East Central Railway,DANAPUR DIVISION,13288,3,0.51,3,100.00,0,UnSatisfactory
39,GANGASUTLEJ EXP [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13307,3,0.51,3,100.00,0,Satisfactory
40,CHAMPARAN- SATYAGRAH EXP [MAIL EXPRESS],Northern Railway,DELHI DIVISION,14009,3,0.51,3,100.00,0,Nil
