S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,SOU-PUNE EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11402,8,2.25,8,100.00,0,Excellent
2,MFP -ANVT EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05219,5,1.40,5,100.00,0,Excellent
3,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15910,5,1.40,5,100.00,0,Nil
4,HUMSAFAR EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12503,4,1.12,4,100.00,0,Nil
5,TVCN-YPR EXPRESS [MAIL EXPRESS],South Western Railway,BANGALORE DIVISION,16562,4,1.12,4,100.00,0,Nil
6,DBG-NDLS SPECIAL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,02569,3,0.84,3,100.00,0,Excellent
7,JAT-PUNE JHELUM EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11078,3,0.84,3,100.00,0,Nil
8,CSMT-SBC UDYAN EXPRESS [MAIL EXPRESS],Central Railway,SHOLAPUR DIVISION,11301,3,0.84,3,100.00,0,Excellent
9,HWH PUNE AZAD HIND EXP [SUPERFAST],Central Railway,PUNE DIVISION,12130,3,0.84,3,100.00,0,Nil
10,NDLS-GAYA MAHABODHI EXP [SUPERFAST],East Central Railway,Pt. DEEN DAYAL UPADHYAYA DIVISION,12398,3,0.84,3,100.00,0,Excellent
11,MALWA EXPRESS [SUPERFAST],Western Railway,RATLAM DIVISION,12919,3,0.84,3,100.00,0,Excellent
12,KLK HWH NETAJI EXP [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13052,3,0.84,3,100.00,0,Excellent
13,SADBHAVANA EXP [MAIL EXPRESS],Northern Railway,DELHI DIVISION,14017,3,0.84,3,100.00,0,Excellent
14,GTNR-GODA EXP [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15090,3,0.84,3,100.00,0,Satisfactory
15,FARAKKA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15733,3,0.84,3,100.00,0,Satisfactory
16,FARAKKA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15744,3,0.84,3,100.00,0,Nil
17,RAJDHANI EXPRESS [RAJDHANI],Northeast Frontier Railway,TINSUKIA DIVISION,20503,3,0.84,3,100.00,0,Nil
18,CHZ -PNBE EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,DANAPUR DIVISION,03255,2,0.56,2,100.00,0,Nil
19,G-KOP MAHARASHTRA EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11040,2,0.56,2,100.00,0,Nil
20,NGP-PUNE GARIB RATH [GARIB RATH],Central Railway,NAGPUR DIVISION,12114,2,0.56,2,100.00,0,Excellent
21,PUNE HWH AZAD HIND EXP [SUPERFAST],Central Railway,PUNE DIVISION,12129,2,0.56,2,100.00,0,Nil
22,NGP-CSMT SEWAGRAM EXP. [SUPERFAST],Central Railway,NAGPUR DIVISION,12140,2,0.56,2,100.00,0,Satisfactory
23,ANVT GARIBRATH [GARIB RATH],Northern Railway,DELHI DIVISION,12211,2,0.56,2,100.00,0,Excellent
24,BSB-JAT EXP. [SUPERFAST],Northern Railway,LUCKNOW DIVISION,12237,2,0.56,2,100.00,0,Satisfactory
25,AII-RJPB ZIYARAT EXP [SUPERFAST],East Central Railway,DANAPUR DIVISION,12396,2,0.56,2,100.00,0,Nil
26,PUSHPAK SF EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12534,2,0.56,2,100.00,0,Satisfactory
27,NDLS-SBC KARNATAKA EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12628,2,0.56,2,100.00,0,Nil
28,HWH-MAS COROMONDEL EXP [SUPERFAST],South Eastern Railway,KHARAGPUR DIVISION,12841,2,0.56,2,100.00,0,Satisfactory
29,ASR-HWH MAIL [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13006,2,0.56,2,100.00,0,Nil
30,PNBE-DHN INTERCITY [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13332,2,0.56,2,100.00,0,Nil
31,LICHCHIVI EXPRESS [MAIL EXPRESS],Northern Railway,DELHI DIVISION,14005,2,0.56,2,100.00,0,Excellent
32,SFG-DDN EXP [MAIL EXPRESS],North Central Railway,PRAYAGRAJ DIVISION,14113,2,0.56,2,100.00,0,Satisfactory
33,KAALINDI EXP [MAIL EXPRESS],North Central Railway,PRAYAGRAJ DIVISION,14117,2,0.56,2,100.00,0,Excellent
34,SANGAM EXPRESS [MAIL EXPRESS],North Central Railway,PRAYAGRAJ DIVISION,14163,2,0.56,2,100.00,0,Excellent
35,SARYU YAMUNA EXP [MAIL EXPRESS],Northern Railway,FIROZPUR DIVISION,14649,2,0.56,2,100.00,0,Nil
36,SHALIMAR MALINI EXP [MAIL EXPRESS],Northern Railway,JAMMU DIVISION,14662,2,0.56,2,100.00,0,Nil
37,AMRAPUR ARAVALI EXP [MAIL EXPRESS],North Western Railway,BIKANER DIVISION,14701,2,0.56,2,100.00,0,Satisfactory
38,IZN-GKP EXPRESS [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15010,2,0.56,2,100.00,0,Excellent
39,GTNR-CPR-EXP [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15054,2,0.56,2,100.00,0,Nil
40,CPR DURG EXP [MAIL EXPRESS],North Eastern Railway,VARANASI DIVISION,15159,2,0.56,2,100.00,0,Nil
