S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,GKP-PNVL EXP [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15065,6,1.16,6,100.00,0,Satisfactory
2,DHN -CDG SPECIAL [TRAIN ON DEMAND],East Central Railway,DHANBAD DIVISION,03311,5,0.96,1,20.00,4,Nil
3,SWARAJ EXPRESS [SUPERFAST],Northern Railway,JAMMU DIVISION,12471,5,0.96,5,100.00,0,Nil
4,LICHCHIVI EXPRESS [MAIL EXPRESS],Northern Railway,DELHI DIVISION,14005,5,0.96,4,80.00,1,Nil
5,GHY-BME EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15632,5,0.96,4,80.00,1,UnSatisfactory
6,SHC- YPR SPECIAL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05551,4,0.77,4,100.00,0,Nil
7,SMVB-GHY S/F EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12509,4,0.77,4,100.00,0,Nil
8,PUSHPAK SF EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12534,4,0.77,4,100.00,0,Nil
9,JAT HWH HIMGRI EXPRESS [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13042,4,0.77,4,100.00,0,Nil
10,ANVT-RXL SATYAGRAH EXP [MAIL EXPRESS],East Central Railway,SAMASTIPUR DIVISION,15274,4,0.77,4,100.00,0,Nil
11,KYQ-GIMB EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15668,4,0.77,4,100.00,0,Nil
12,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15910,4,0.77,3,75.00,1,Nil
13,BJU-NDLS SPECIAL [TRAIN ON DEMAND],East Central Railway,SONEPUR DIVISION,02563,3,0.58,3,100.00,0,Nil
14,ANVT-LKQ SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04014,3,0.58,3,100.00,0,Nil
15,SFG-LTT WEEKLY SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04115,3,0.58,3,100.00,0,Nil
16,SHRIDHAM SUPER FAST EXP [SUPERFAST],West Central Railway,JABALPUR DIVISION,12191,3,0.58,2,66.67,1,Satisfactory
17,LGH-PRYJ SUPERFAST EXP [SUPERFAST],North Central Railway,PRAYAGRAJ DIVISION,12404,3,0.58,3,100.00,0,Satisfactory
18,HUMSAFAR EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12503,3,0.58,3,100.00,0,Nil
19,NORTHEAST EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12505,3,0.58,1,33.33,2,Nil
20,PURI-ANVT PURUSHOTTAM [SUPERFAST],East Coast Railway,KHURDA DIVISION,12801,3,0.58,3,100.00,0,Satisfactory
21,NDLS - SCL EXPRESS [MAIL EXPRESS],Northern Railway,DELHI DIVISION,14038,3,0.58,3,100.00,0,Satisfactory
22,GCT-SVDK EXP [MAIL EXPRESS],Northern Railway,JAMMU DIVISION,14611,3,0.58,2,66.67,1,Nil
23,DDN BNRS EXPRESS [MAIL EXPRESS],North Eastern Railway,VARANASI DIVISION,15120,3,0.58,2,66.67,1,Satisfactory
24,KYQ-ANVT EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15621,3,0.58,3,100.00,0,Nil
25,AMARNATH EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15653,3,0.58,3,100.00,0,Nil
26,AGTL-LTT AC EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15660,3,0.58,1,33.33,2,Nil
27,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,3,0.58,3,100.00,0,Satisfactory
28,LTT-TVC NETRAVATI EXP [MAIL EXPRESS],Southern Railway,THIRUVANANTHAPURAM DIVISION,16345,3,0.58,3,100.00,0,Satisfactory
29,TATA JAT EXP [MAIL EXPRESS],South Eastern Railway,CHAKRADHARPUR DIVISION,18101,3,0.58,3,100.00,0,Nil
30,PNBE - INDB EXPRESS [MAIL EXPRESS],Western Railway,RATLAM DIVISION,19314,3,0.58,3,100.00,0,Satisfactory
31,BGKT-MAS SF EXP [SUPERFAST],Southern Railway,CHENNAI DIVISION,20626,3,0.58,2,66.67,1,UnSatisfactory
32,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22503,3,0.58,3,100.00,0,Nil
33,GKP-CSMT SPL [TRAIN ON DEMAND],Central Railway,BOMBAY DIVISION,01080,2,0.39,2,100.00,0,Nil
34,PUNE-DNR SPL [TRAIN ON DEMAND],Central Railway,PUNE DIVISION,01449,2,0.39,2,100.00,0,Nil
35,DNR-HDP SPL [TRAIN ON DEMAND],Central Railway,PUNE DIVISION,01450,2,0.39,2,100.00,0,Nil
36,MFP-ANVT SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04029,2,0.39,2,100.00,0,Nil
37,PRYJ-UDN SUMMER SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04105,2,0.39,2,100.00,0,Nil
