S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,SC-NHLN [TRAIN ON DEMAND],South Central Railway,SECUNDERABAD DIVISION,07046,12,1.63,12,100.00,0,Satisfactory
2,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,12,1.63,12,100.00,0,Nil
3,NGP-CSMT SEWAGRAM EXP. [SUPERFAST],Central Railway,NAGPUR DIVISION,12140,8,1.09,8,100.00,0,Nil
4,AMARNATH EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15654,8,1.09,8,100.00,0,Nil
5,UDN-PRYJ SUMMER SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04106,7,0.95,7,100.00,0,UnSatisfactory
6,PRYJ-UBL SUMMER SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04113,7,0.95,7,100.00,0,Satisfactory
7,TATA-SMVB SUPERFAST EXP [SUPERFAST],South Eastern Railway,CHAKRADHARPUR DIVISION,12889,7,0.95,7,100.00,0,Satisfactory
8,SHC- YPR SPECIAL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05551,6,0.82,6,100.00,0,Nil
9,SMVB-GHY S/F EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12509,6,0.82,6,100.00,0,Excellent
10,DBG-NDLS SPECIAL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,02569,5,0.68,5,100.00,0,Nil
11,PNBE-CDG SPL [TRAIN ON DEMAND],Northern Railway,AMBALA DIVISION,04511,5,0.68,5,100.00,0,Nil
12,HUMSAFAR EXP SPL [TRAIN ON DEMAND],Northern Railway,FIROZPUR DIVISION,04651,5,0.68,5,100.00,0,Nil
13,HUMSAFAR EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12503,5,0.68,5,100.00,0,Nil
14,SDAH AII EXP [SUPERFAST],North Western Railway,AJMER DIVISION,12987,5,0.68,5,100.00,0,Excellent
15,DHANBAD - ALLEPY EXPRESS [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13351,5,0.68,5,100.00,0,Excellent
16,GKP-LTT EXPRESS [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15018,5,0.68,5,100.00,0,Satisfactory
17,CSMT -MAS EXP [SUPERFAST],Central Railway,BOMBAY DIVISION,22159,5,0.68,5,100.00,0,Excellent
18,LTT AYC EXP [SUPERFAST],Central Railway,BOMBAY DIVISION,22183,5,0.68,5,100.00,0,Nil
