S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,SWARAJ EXPRESS [SUPERFAST],Northern Railway,JAMMU DIVISION,12471,14,1.31,14,100.00,0,UnSatisfactory
2,GARIB RATH EX [GARIB RATH],Northern Railway,FIROZPUR DIVISION,12203,8,0.75,6,75.00,2,Satisfactory
3,KUR-PNBE EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,DANAPUR DIVISION,03229,6,0.56,0,0.00,6,Nil
4,HWH PUNE AZAD HIND EXP [SUPERFAST],Central Railway,PUNE DIVISION,12130,6,0.56,6,100.00,0,Satisfactory
5,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22503,6,0.56,6,100.00,0,Nil
6,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22504,6,0.56,6,100.00,0,Nil
7,MFP-ANVT SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04029,5,0.47,5,100.00,0,Satisfactory
8,PUNE-ADI DORUNTO [DURONTO EXPRESS],Central Railway,PUNE DIVISION,12298,5,0.47,5,100.00,0,Excellent
9,ADI-HWH SUPERFAST EXPRESS [SUPERFAST],South Eastern Railway,KHARAGPUR DIVISION,12833,5,0.47,5,100.00,0,Satisfactory
10,MFP-SBIB JANSADHARAN EXP [MAIL EXPRESS],East Central Railway,SAMASTIPUR DIVISION,15269,5,0.47,5,100.00,0,Nil
11,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,5,0.47,5,100.00,0,Satisfactory
12,RXL-TPTY [MAIL EXPRESS],South Coast Railway,GUNTAKAL DIVISION,17434,5,0.47,5,100.00,0,Nil
13,GKP - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19490,5,0.47,5,100.00,0,Nil
14,HDP-BNRS AMRIT BHARAT SF [AMRIT BHARAT],North Eastern Railway,VARANASI DIVISION,22590,5,0.47,5,100.00,0,Nil
15,SFG-LTT WEEKLY SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04115,4,0.37,4,100.00,0,Nil
16,HWH MUMBAI EXPRESS [SUPERFAST],Eastern Railway,HOWRAH DIVISION,12321,4,0.37,4,100.00,0,Nil
17,CSMT-HWH KOLKATA MAIL [SUPERFAST],Eastern Railway,HOWRAH DIVISION,12322,4,0.37,3,75.00,1,Nil
18,NORTHEAST EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12506,4,0.37,4,100.00,0,Nil
19,BAGMATI EXPRESS [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12578,4,0.37,4,100.00,0,Excellent
20,PURI-ANVT NEELACHAL [SUPERFAST],East Coast Railway,KHURDA DIVISION,12875,4,0.37,4,100.00,0,UnSatisfactory
21,JAT HWH HIMGRI EXPRESS [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13042,4,0.37,4,100.00,0,Excellent
22,GCT-SVDK EXP [MAIL EXPRESS],Northern Railway,JAMMU DIVISION,14611,4,0.37,4,100.00,0,Nil
23,CHHAPRA-MATHURA EXP [MAIL EXPRESS],North Eastern Railway,VARANASI DIVISION,15109,4,0.37,4,100.00,0,Excellent
24,GHY-BME EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15632,4,0.37,4,100.00,0,Nil
25,AGTL-LTT AC EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15660,4,0.37,3,75.00,1,Nil
26,CHAMPARAN HUMSAFAR EXP [SUPERFAST],Northeast Frontier Railway,KATIHAR DIVISION,15706,4,0.37,4,100.00,0,UnSatisfactory
27,ASR-KIR EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15708,4,0.37,4,100.00,0,UnSatisfactory
28,FARAKKA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15744,4,0.37,3,75.00,1,Nil
29,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15910,4,0.37,4,100.00,0,Nil
30,LTT-DBRG EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15945,4,0.37,4,100.00,0,Satisfactory
31,KCG-RAL EXP [MAIL EXPRESS],South Central Railway,HYDERABAD DIVISION,17625,4,0.37,4,100.00,0,Nil
32,VSKP-LTT EXP [MAIL EXPRESS],South Coast Railway,VISAKHAPATNAM DIVISION,18519,4,0.37,4,100.00,0,Excellent
33,BSB-ADI SABARMATI EXP [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19168,4,0.37,4,100.00,0,Nil
34,BGKT-MAS SF EXP [SUPERFAST],Southern Railway,CHENNAI DIVISION,20626,4,0.37,4,100.00,0,Nil
35,MYS-BSB SUF EXPRESS [SUPERFAST],South Western Railway,MYSORE DIVISION,22687,4,0.37,4,100.00,0,UnSatisfactory
36,MFP -ANVT EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05219,3,0.28,3,100.00,0,Excellent
37,SC-NHLN [TRAIN ON DEMAND],South Central Railway,SECUNDERABAD DIVISION,07046,3,0.28,3,100.00,0,Nil
38,GWL BJU MAIL [MAIL EXPRESS],North Central Railway,JHANSI DIVISION,11123,3,0.28,3,100.00,0,Satisfactory
39,MAO-NGP EXP [MAIL EXPRESS],Central Railway,NAGPUR DIVISION,11204,3,0.28,3,100.00,0,Nil
40,PUNE-SOU EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11401,3,0.28,3,100.00,0,Nil
