S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,SGRL-NZM URJADHANI SF EXP [SUPERFAST],West Central Railway,BHOPAL DIVISION,22167,8,1.09,8,100.00,0,UnSatisfactory
2,YPR-DEE DURONTO EXP [DURONTO EXPRESS],South Western Railway,BANGALORE DIVISION,12213,7,0.95,6,85.71,1,Satisfactory
3,HWH-SMVB DURONTO EXPRESS [DURONTO EXPRESS],South Eastern Railway,KHARAGPUR DIVISION,12245,6,0.82,6,100.00,0,Nil
4,NZM-ERS MANGALA SF EXP [SUPERFAST],Southern Railway,THIRUVANANTHAPURAM DIVISION,12618,6,0.82,6,100.00,0,Satisfactory
5,BNRS-ANVT GARIBRATH EXP. [GARIB RATH],North Eastern Railway,VARANASI DIVISION,22541,6,0.82,6,100.00,0,Satisfactory
6,HWH-PUNE DURONTO EXPRESS [DURONTO EXPRESS],South Eastern Railway,KHARAGPUR DIVISION,12222,5,0.68,5,100.00,0,Nil
7,BME-HWH BI WKLY EXP [SUPERFAST],Eastern Railway,HOWRAH DIVISION,12324,5,0.68,5,100.00,0,Satisfactory
8,ASR SDAH JALIANWALABAGH E [SUPERFAST],Eastern Railway,SEALDAH DIVISION,12380,5,0.68,5,100.00,0,UnSatisfactory
9,NZM SC RAJDHANI EXPRESS [RAJDHANI],Northern Railway,DELHI DIVISION,12438,5,0.68,5,100.00,0,UnSatisfactory
10,HYB-NDLSTELANGANA EXPRESS [SUPERFAST],South Central Railway,SECUNDERABAD DIVISION,12723,5,0.68,5,100.00,0,Nil
11,DNR-SC EXP [SUPERFAST],South Central Railway,SECUNDERABAD DIVISION,12792,5,0.68,5,100.00,0,UnSatisfactory
12,LTT-HTE SUPERFAST EXP [SUPERFAST],South Eastern Railway,RANCHI DIVISION,12811,5,0.68,5,100.00,0,Satisfactory
13,GOLDN TEMPLE ML [SUPERFAST],Western Railway,MUMBAI DIVISION,12904,5,0.68,5,100.00,0,Nil
14,HWH KLK NETAJI EXPRESS [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13051,5,0.68,5,100.00,0,Satisfactory
15,DEHRADUN EXP [MAIL EXPRESS],Western Railway,MUMBAI DIVISION,19019,5,0.68,5,100.00,0,Excellent
16,JYG LTT EXP [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11062,4,0.54,4,100.00,0,Nil
17,PUNE-SOU EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11401,4,0.54,4,100.00,0,Satisfactory
18,CSMT-FZR PUNJAB MAIL [SUPERFAST],Central Railway,BOMBAY DIVISION,12137,4,0.54,4,100.00,0,UnSatisfactory
19,GKP-LTT EXPRESS [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15018,4,0.54,4,100.00,0,Satisfactory
20,SVDK-MAS ANDAMAN EXP [MAIL EXPRESS],Southern Railway,CHENNAI DIVISION,16032,4,0.54,4,100.00,0,Excellent
