S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,HUMSAFAR EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12504,6,1.47,6,100.00,0,Nil
2,AMH-BDTS SF SPL TOD [TRAIN ON DEMAND],North Eastern Railway,VARANASI DIVISION,05183,5,1.23,5,100.00,0,Excellent
3,HWH JAT HIMGIRI EXPRESS [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13041,5,1.23,5,100.00,0,Satisfactory
4,DNR-HDP SPL [TRAIN ON DEMAND],Central Railway,PUNE DIVISION,01450,4,0.98,4,100.00,0,Nil
5,DNR-SMVB SANGHAMITRA EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12296,4,0.98,4,100.00,0,Satisfactory
6,GAYA-CHENNAI EXPRESS [SUPERFAST],East Central Railway,Pt. DEEN DAYAL UPADHYAYA DIVISION,12389,4,0.98,4,100.00,0,Excellent
7,KRISHAK EXPRESS [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15008,4,0.98,4,100.00,0,Nil
8,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22503,4,0.98,4,100.00,0,Nil
9,G-KOP MAHARASHTRA EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11040,3,0.74,3,100.00,0,Nil
10,JAT-PUNE JHELUM EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11078,3,0.74,3,100.00,0,UnSatisfactory
11,PUNE-ERS POORNA EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11097,3,0.74,3,100.00,0,Nil
12,HUMSAFAR EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12503,3,0.74,3,100.00,0,Nil
13,ADI-MAS NAVJEEVAN EXP [SUPERFAST],Southern Railway,CHENNAI DIVISION,12655,3,0.74,3,100.00,0,Nil
14,CNB-ANVT EXP [MAIL EXPRESS],North Central Railway,PRAYAGRAJ DIVISION,14151,3,0.74,3,100.00,0,Excellent
15,CPR DURG EXP [MAIL EXPRESS],North Eastern Railway,VARANASI DIVISION,15159,3,0.74,3,100.00,0,Excellent
16,ASR-KIR EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15708,3,0.74,3,100.00,0,Satisfactory
17,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15910,3,0.74,3,100.00,0,Nil
18,RMM-OKHA EXP [MAIL EXPRESS],Southern Railway,MADURAI DIVISION,16733,3,0.74,1,33.33,2,Nil
19,KCG-BGKT [MAIL EXPRESS],South Central Railway,HYDERABAD DIVISION,17605,3,0.74,3,100.00,0,Excellent
20,PRNC HTE EXPRESS [MAIL EXPRESS],South Eastern Railway,RANCHI DIVISION,18625,3,0.74,3,100.00,0,Nil
21,RAJDHANI EXPRESS [RAJDHANI],Northeast Frontier Railway,TINSUKIA DIVISION,20503,3,0.74,3,100.00,0,Satisfactory
22,RAJDHANI EXPRESS [RAJDHANI],Northeast Frontier Railway,TINSUKIA DIVISION,20506,3,0.74,3,100.00,0,Nil
23,SBP-NED S/F [SUPERFAST],East Coast Railway,SAMBALPUR DIVISION,20809,3,0.74,3,100.00,0,Nil
24,BSBS - UDN SF EXPRES [SUPERFAST],Western Railway,MUMBAI DIVISION,20930,3,0.74,3,100.00,0,UnSatisfactory
25,BXR BSP [SUPERFAST],South East Central Railway,BILASPUR DIVISION,22844,3,0.74,2,66.67,1,Nil
26,RNC-ANVT SPECIAL [TRAIN ON DEMAND],South Eastern Railway,RANCHI DIVISION,02877,2,0.49,2,100.00,0,Excellent
27,DNR-ANVT SF EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,DANAPUR DIVISION,03257,2,0.49,2,100.00,0,Nil
28,GAYA-NDLS SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04063,2,0.49,2,100.00,0,Satisfactory
29,SLN-SBIB SPL [TRAIN ON DEMAND],Northern Railway,LUCKNOW DIVISION,04216,2,0.49,2,100.00,0,Nil
30,MYS-MDJN SPECIAL [TRAIN ON DEMAND],South Western Railway,MYSORE DIVISION,06281,2,0.49,2,100.00,0,Nil
31,GKP-PUNE EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11038,2,0.49,2,100.00,0,Nil
32,BJU- GWL MAIL [MAIL EXPRESS],North Central Railway,JHANSI DIVISION,11124,2,0.49,2,100.00,0,Nil
33,RTM GWALIOR EXP [MAIL EXPRESS],North Central Railway,JHANSI DIVISION,11125,2,0.49,2,100.00,0,UnSatisfactory
34,CSMT-SBC UDYAN EXPRESS [MAIL EXPRESS],Central Railway,SHOLAPUR DIVISION,11301,2,0.49,2,100.00,0,Excellent
35,SOU-PUNE EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11402,2,0.49,2,100.00,0,Nil
36,PUNE-AMI EXP VIA LTRR [MAIL EXPRESS],Central Railway,PUNE DIVISION,11405,2,0.49,2,100.00,0,Nil
37,AMI-CSMT SF EXP [SUPERFAST],Central Railway,BHUSAVAL DIVISION,12112,2,0.49,2,100.00,0,Nil
38,PUNE HWH AZAD HIND EXP [SUPERFAST],Central Railway,PUNE DIVISION,12129,2,0.49,2,100.00,0,Nil
39,HWH PUNE AZAD HIND EXP [SUPERFAST],Central Railway,PUNE DIVISION,12130,2,0.49,2,100.00,0,UnSatisfactory
40,NGP-CSMT SEWAGRAM EXP. [SUPERFAST],Central Railway,NAGPUR DIVISION,12140,2,0.49,2,100.00,0,Nil
