S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,HUMSAFAR EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12503,8,2.07,8,100.00,0,Nil
2,SOU-PUNE EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11402,6,1.55,6,100.00,0,Nil
3,DBG-PUNE EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11034,4,1.03,4,100.00,0,Excellent
4,CSMT-SBC UDYAN EXPRESS [MAIL EXPRESS],Central Railway,SHOLAPUR DIVISION,11301,4,1.03,4,100.00,0,Excellent
5,SHALIMAR MALINI EXP [MAIL EXPRESS],Northern Railway,JAMMU DIVISION,14662,4,1.03,4,100.00,0,Excellent
6,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,4,1.03,4,100.00,0,Satisfactory
7,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22504,4,1.03,4,100.00,0,Nil
8,JAT-PUNE JHELUM EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11078,3,0.78,3,100.00,0,Satisfactory
9,PUNE HWH AZAD HIND EXP [SUPERFAST],Central Railway,PUNE DIVISION,12129,3,0.78,3,100.00,0,Nil
10,RKMP-REWA REWANCHAL [SUPERFAST],West Central Railway,BHOPAL DIVISION,12185,3,0.78,3,100.00,0,UnSatisfactory
11,DEE BDTS GARIBRATH [GARIB RATH],Northern Railway,DELHI DIVISION,12215,3,0.78,3,100.00,0,Satisfactory
12,PUSHPAK SF EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12533,3,0.78,3,100.00,0,Nil
13,PUSHPAK SF EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12534,3,0.78,3,100.00,0,Excellent
14,PNBE- KOTA EXPRESS [MAIL EXPRESS],East Central Railway,DANAPUR DIVISION,13237,3,0.78,3,100.00,0,Nil
15,DURG CPR SARNATH EXP [MAIL EXPRESS],North Eastern Railway,VARANASI DIVISION,15160,3,0.78,3,100.00,0,Satisfactory
16,FARAKKA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15744,3,0.78,3,100.00,0,Excellent
17,CDG-DBRG EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15904,3,0.78,3,100.00,0,Nil
18,SVDK-TEN NAVYUG EXP [MAIL EXPRESS],Southern Railway,MADURAI DIVISION,16788,3,0.78,3,100.00,0,Satisfactory
19,JODHPUR-PURI S/F [SUPERFAST],East Coast Railway,KHURDA DIVISION,20814,3,0.78,3,100.00,0,UnSatisfactory
20,BIX RTM EXP [MAIL EXPRESS],North Central Railway,JHANSI DIVISION,21126,3,0.78,3,100.00,0,Excellent
21,PRATHAM S SNGRM SUF [SUPERFAST],North Central Railway,JHANSI DIVISION,22198,3,0.78,3,100.00,0,Excellent
22,GKP-HDP SPL [TRAIN ON DEMAND],Central Railway,PUNE DIVISION,01416,2,0.52,2,100.00,0,Excellent
23,NDLS-DBG SPECIAL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,02570,2,0.52,2,100.00,0,Excellent
24,PNBE-NDLS EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,DANAPUR DIVISION,03293,2,0.52,2,100.00,0,Nil
25,HYB-JP [TRAIN ON DEMAND],South Central Railway,SECUNDERABAD DIVISION,07020,2,0.52,2,100.00,0,Satisfactory
26,GKP-PUNE EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11038,2,0.52,2,100.00,0,UnSatisfactory
27,G-KOP MAHARASHTRA EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11040,2,0.52,2,100.00,0,Nil
28,PUNE-JAT EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11077,2,0.52,2,100.00,0,Excellent
29,BUNDELKHAND EXP [MAIL EXPRESS],North Central Railway,JHANSI DIVISION,11107,2,0.52,2,100.00,0,Excellent
30,PUNE-SOU EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11401,2,0.52,2,100.00,0,Nil
31,PUNE-JSME EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11427,2,0.52,2,100.00,0,Nil
32,HWH PUNE AZAD HIND EXP [SUPERFAST],Central Railway,PUNE DIVISION,12130,2,0.52,2,100.00,0,Excellent
33,LTT-TVCN GARIBRATH [GARIB RATH],Southern Railway,THIRUVANANTHAPURAM DIVISION,12201,2,0.52,2,100.00,0,Satisfactory
34,SHC GARIB RATH [GARIB RATH],Northern Railway,FIROZPUR DIVISION,12204,2,0.52,2,100.00,0,Nil
35,KERALA S.KRANTI EXP [SUPERFAST],Northern Railway,AMBALA DIVISION,12218,2,0.52,2,100.00,0,Excellent
36,LUCKNOW MAIL [SUPERFAST],Northern Railway,LUCKNOW DIVISION,12229,2,0.52,2,100.00,0,Nil
37,NZM-MAS DURONTO [DURONTO EXPRESS],Southern Railway,CHENNAI DIVISION,12270,2,0.52,2,100.00,0,UnSatisfactory
38,RAPTISAGAR EXPRESS [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12511,2,0.52,2,100.00,0,Nil
39,NDLS-SBC KARNATAKA EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12628,2,0.52,2,100.00,0,UnSatisfactory
40,ADI-PURI S/F EXP. [SUPERFAST],East Coast Railway,KHURDA DIVISION,12844,2,0.52,2,100.00,0,Excellent
