S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,GKP-DR SPL [TRAIN ON DEMAND],Central Railway,BOMBAY DIVISION,01028,1,0.19,1,100.00,0,Excellent
2,PUNE-DNR SPL [TRAIN ON DEMAND],Central Railway,PUNE DIVISION,01449,1,0.19,1,100.00,0,Satisfactory
3,DNR-HDP SPL [TRAIN ON DEMAND],Central Railway,PUNE DIVISION,01450,1,0.19,1,100.00,0,Satisfactory
4,AGTL-RKMP EXP SPL [TRAIN ON DEMAND],West Central Railway,BHOPAL DIVISION,01666,1,0.19,1,100.00,0,Nil
5,CBE-JBP SF SPL [TRAIN ON DEMAND],West Central Railway,JABALPUR DIVISION,02197,1,0.19,1,100.00,0,Satisfactory
6,BJU-NDLS SPECIAL [TRAIN ON DEMAND],East Central Railway,SONEPUR DIVISION,02563,1,0.19,1,100.00,0,UnSatisfactory
7,JBN-ANVT SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04007,1,0.19,1,100.00,0,Nil
8,NDLS-SOU SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04072,1,0.19,1,100.00,0,Excellent
9,VALSAD-SFG SUMMER SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04120,1,0.19,1,100.00,0,Satisfactory
10,LTT-CNB SUF. SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04152,1,0.19,1,100.00,0,Nil
11,GTNR-BDTS TOD SPL [TRAIN ON DEMAND],North Eastern Railway,LUCKNOW DIVISION,05033,1,0.19,1,100.00,0,Nil
12,CPR PTK SPL TOD [TRAIN ON DEMAND],North Eastern Railway,VARANASI DIVISION,05193,1,0.19,1,100.00,0,Nil
13,BDTS - VRL SPECIAL [TRAIN ON DEMAND],Western Railway,MUMBAI DIVISION,09017,1,0.19,1,100.00,0,Nil
14,BHUJ-BDTS SUPER FAST SPL [TRAIN ON DEMAND],Western Railway,MUMBAI DIVISION,09038,1,0.19,1,100.00,0,Nil
15,NZM-INDB SUPERFAST SPL [TRAIN ON DEMAND],Western Railway,RATLAM DIVISION,09310,1,0.19,1,100.00,0,Nil
16,TPJ-ADI SPL [TRAIN ON DEMAND],Western Railway,AHMEDABAD DIVISION,09420,1,0.19,1,100.00,0,Nil
17,JP-BDTS SPL [TRAIN ON DEMAND],North Western Railway,JAIPUR DIVISION,09705,1,0.19,1,100.00,0,Nil
18,CSMT-BPQ EXP [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11001,1,0.19,1,100.00,0,Nil
19,PUNE-CSMT SINHAGAD EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11010,1,0.19,1,100.00,0,Excellent
20,DHI-CSMT EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11012,1,0.19,1,100.00,0,Nil
21,CSMT-BBSN KONARK EXPRESS [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11019,1,0.19,1,100.00,0,Nil
22,TEN - DR EXP [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11022,1,0.19,1,100.00,0,Nil
23,PUNE BGKT EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11090,1,0.19,1,100.00,0,Excellent
24,VINDHYACHAL EXP [MAIL EXPRESS],West Central Railway,BHOPAL DIVISION,11271,1,0.19,1,100.00,0,Nil
25,SOU-PUNE EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11402,1,0.19,1,100.00,0,Excellent
26,PUNE-AMI EXP VIA LTRR [MAIL EXPRESS],Central Railway,PUNE DIVISION,11405,1,0.19,1,100.00,0,Satisfactory
27,JSME-PUNE EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11428,1,0.19,1,100.00,0,Satisfactory
28,JBP-SGRL INTERCITY EXP [MAIL EXPRESS],West Central Railway,JABALPUR DIVISION,11651,1,0.19,1,100.00,0,UnSatisfactory
29,HOWRAH PATNA JANSHATABDI [JAN SHATABDI],East Central Railway,DANAPUR DIVISION,12023,1,0.19,1,100.00,0,Nil
30,DDN JANSHATABDI [JAN SHATABDI],Northern Railway,MORADABAD DIVISION,12055,1,0.19,1,100.00,0,Satisfactory
31,NDLS JANSHTB EXPRESS [JAN SHATABDI],Northern Railway,MORADABAD DIVISION,12058,1,0.19,1,100.00,0,Nil
32,KOTA JANSHTBDI [JAN SHATABDI],West Central Railway,KOTA DIVISION,12060,1,0.19,1,100.00,0,Excellent
33,JAN SHATABDI EXPRESS [JAN SHATABDI],Northeast Frontier Railway,LUMDING DIVISION,12068,1,0.19,1,100.00,0,Nil
34,RIG - G JANSHATABDI EXP [JAN SHATABDI],South East Central Railway,NAGPUR DIVISION,12069,1,0.19,1,100.00,0,Nil
35,CSMT-HNL JANSHATABDI [JAN SHATABDI],Central Railway,BHUSAVAL DIVISION,12071,1,0.19,1,100.00,0,Excellent
36,SBC-UBL JANSHATABDI EXP [JAN SHATABDI],South Western Railway,BANGALORE DIVISION,12079,1,0.19,1,100.00,0,Nil
37,LTT SHM JNANESWARI DELX [SUPERFAST],Central Railway,BOMBAY DIVISION,12101,1,0.19,0,0.00,1,Nil
38,CSMT-G VIDARBHA EXP [SUPERFAST],Central Railway,BOMBAY DIVISION,12105,1,0.19,1,100.00,0,Nil
39,MMR-CSMT PANCHAVATI EXP [SUPERFAST],Central Railway,BHUSAVAL DIVISION,12110,1,0.19,1,100.00,0,Excellent
40,NGP-PUNE GARIB RATH [GARIB RATH],Central Railway,NAGPUR DIVISION,12114,1,0.19,1,100.00,0,Nil
