S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,NZM DURANTO EXP [DURONTO EXPRESS],Northern Railway,DELHI DIVISION,12263,11,1.54,11,100.00,0,Satisfactory
2,TPTY-RMM EXP [MAIL EXPRESS],Southern Railway,MADURAI DIVISION,16779,8,1.12,8,100.00,0,Nil
3,TVC-NZM RAJDHANI EXP [RAJDHANI],Northern Railway,DELHI DIVISION,12431,7,0.98,7,100.00,0,Nil
4,SMVB-GHY S/F EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12509,6,0.84,6,100.00,0,Satisfactory
5,BIHAR SAMPARK KRANTI EXP [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12566,6,0.84,6,100.00,0,Nil
6,AMARNATH EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15653,6,0.84,6,100.00,0,UnSatisfactory
7,LICHCHIVI EXPRESS [MAIL EXPRESS],Northern Railway,DELHI DIVISION,14006,5,0.70,5,100.00,0,UnSatisfactory
8,GKP-PNVL EXP [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15065,5,0.70,5,100.00,0,Nil
9,LLP-NDLS VAISHALI EXPRESS [MAIL EXPRESS],East Central Railway,SAMASTIPUR DIVISION,15565,5,0.70,5,100.00,0,Nil
10,NDLS-DBG SPECIAL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,02570,4,0.56,4,100.00,0,Excellent
11,HWH-CSMT DURONTO EXPRESS [DURONTO EXPRESS],South Eastern Railway,KHARAGPUR DIVISION,12262,4,0.56,3,75.00,1,UnSatisfactory
12,HWH-NDLS DURONTO EXP [DURONTO EXPRESS],Eastern Railway,HOWRAH DIVISION,12273,4,0.56,4,100.00,0,Satisfactory
13,SWANTRATA SENANI EXPRESS [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12562,4,0.56,4,100.00,0,Nil
14,GOLDEN TEMPLE [SUPERFAST],Western Railway,MUMBAI DIVISION,12903,4,0.56,4,100.00,0,UnSatisfactory
15,SIKKIM MAHANANDA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,ALIPURDUAR DIVISION,15484,4,0.56,4,100.00,0,Nil
16,SHC - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19484,4,0.56,4,100.00,0,Nil
17,CSMT-PNBE SF EXP [SUPERFAST],East Central Railway,DANAPUR DIVISION,22360,4,0.56,4,100.00,0,UnSatisfactory
18,ANVT-BGP GARIB RATH [GARIB RATH],Northern Railway,DELHI DIVISION,22406,4,0.56,4,100.00,0,Satisfactory
19,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22503,4,0.56,4,100.00,0,UnSatisfactory
20,ANVT-BNRS GARIBRATH EXP. [GARIB RATH],North Eastern Railway,VARANASI DIVISION,22542,4,0.56,4,100.00,0,UnSatisfactory
21,NZM-SBC RAJDHANI EXP [RAJDHANI],South Western Railway,BANGALORE DIVISION,22692,4,0.56,4,100.00,0,Nil
22,JU-DEC-JU VANDE BHARAT SP [VANDE BHARAT],North Western Railway,JODHPUR DIVISION,26482,4,0.56,4,100.00,0,Satisfactory
23,JYG LTT EXP [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11062,3,0.42,3,100.00,0,Nil
24,PUNE-JAT EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11077,3,0.42,3,100.00,0,Nil
25,RKMP - NDLS SHATABDI EXP [SHATABDI],Northern Railway,DELHI DIVISION,12001,3,0.42,3,100.00,0,UnSatisfactory
26,BSBS-LTT SF EXP [SUPERFAST],Central Railway,BOMBAY DIVISION,12168,3,0.42,3,100.00,0,Nil
27,KERALA S.KRANTI EXP [SUPERFAST],Northern Railway,AMBALA DIVISION,12218,3,0.42,3,100.00,0,Nil
28,CSMT-HWH DURONTO EXPRESS [DURONTO EXPRESS],South Eastern Railway,KHARAGPUR DIVISION,12261,3,0.42,3,100.00,0,Nil
29,NZM-SC DURONTO EXP [DURONTO EXPRESS],South Central Railway,SECUNDERABAD DIVISION,12286,3,0.42,3,100.00,0,UnSatisfactory
30,PUNE-ADI DORUNTO [DURONTO EXPRESS],Central Railway,PUNE DIVISION,12298,3,0.42,3,100.00,0,Nil
31,HWH MUMBAI EXPRESS [SUPERFAST],Eastern Railway,HOWRAH DIVISION,12321,3,0.42,3,100.00,0,Excellent
32,GAYA-NDLS MAHABODHI EXP [SUPERFAST],East Central Railway,Pt. DEEN DAYAL UPADHYAYA DIVISION,12397,3,0.42,3,100.00,0,Nil
33,ASR-CDG INTERCITY EXP [SUPERFAST],Northern Railway,AMBALA DIVISION,12412,3,0.42,3,100.00,0,UnSatisfactory
34,GALTADHAM EXP [SUPERFAST],Northern Railway,JAMMU DIVISION,12414,3,0.42,3,100.00,0,UnSatisfactory
35,JYG -ANVT GRIBRTH EXP [GARIB RATH],Northern Railway,DELHI DIVISION,12435,3,0.42,3,100.00,0,UnSatisfactory
36,SWARAJ EXPRESS [SUPERFAST],Northern Railway,JAMMU DIVISION,12472,3,0.42,3,100.00,0,UnSatisfactory
37,KYQ-SMVB AC S/F EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12552,3,0.42,3,100.00,0,Nil
38,NZM-YPR SAMPARKRANTI EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12630,3,0.42,3,100.00,0,Nil
39,AG KRANTI TEJAS EXP [RAJDHANI],Western Railway,MUMBAI DIVISION,12954,3,0.42,3,100.00,0,Satisfactory
40,JP -MMCT S.F EXP [SUPERFAST],Western Railway,MUMBAI DIVISION,12956,3,0.42,3,100.00,0,Excellent
