S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,PRYJ-UBL SUMMER SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04113,8,1.13,8,100.00,0,Satisfactory
2,AVADH EXPRESS [MAIL EXPRESS],Western Railway,MUMBAI DIVISION,19038,8,1.13,8,100.00,0,Satisfactory
3,KARMABHOOMI EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,22512,8,1.13,8,100.00,0,Excellent
4,HUMSAFAR EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12504,7,0.99,7,100.00,0,Nil
5,GHY-BKN EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15634,7,0.99,7,100.00,0,UnSatisfactory
6,BRAHMAPUTRA MAIL [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15657,7,0.99,5,71.43,2,Nil
7,GHY-LEDO I/C EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15603,6,0.85,6,100.00,0,UnSatisfactory
8,AMARNATH EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15654,6,0.85,6,100.00,0,Excellent
9,JBP-CBE SF SPL [TRAIN ON DEMAND],West Central Railway,JABALPUR DIVISION,02198,5,0.71,5,100.00,0,Nil
10,SMVB-GWL EXP [MAIL EXPRESS],North Central Railway,JHANSI DIVISION,11085,5,0.71,5,100.00,0,Nil
11,JAT-PNBE ARCHANA EXPRESS [SUPERFAST],East Central Railway,DANAPUR DIVISION,12356,5,0.71,5,100.00,0,Satisfactory
12,BLGT-SMVB EXPRESS [MAIL EXPRESS],South Western Railway,BANGALORE DIVISION,16524,5,0.71,5,100.00,0,Nil
13,PATNA-PURI EXPRESS [MAIL EXPRESS],East Coast Railway,KHURDA DIVISION,18406,5,0.71,5,100.00,0,Satisfactory
14,JAT - SBIB EXP [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19224,5,0.71,5,100.00,0,Nil
15,KOAA - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19414,5,0.71,5,100.00,0,Nil
16,SHIPRA EXPRESS [SUPERFAST],Western Railway,RATLAM DIVISION,22911,5,0.71,5,100.00,0,Nil
17,GKP-CSMT SPL [TRAIN ON DEMAND],Central Railway,BOMBAY DIVISION,01080,4,0.56,4,100.00,0,Excellent
18,DNR-HDP SPL [TRAIN ON DEMAND],Central Railway,PUNE DIVISION,01450,4,0.56,3,75.00,1,Nil
19,JU-MSB SPL [TRAIN ON DEMAND],North Western Railway,JODHPUR DIVISION,04815,4,0.56,4,100.00,0,Excellent
20,ANVT-PRNC EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05580,4,0.56,4,100.00,0,Nil
21,SC-NHLN [TRAIN ON DEMAND],South Central Railway,SECUNDERABAD DIVISION,07046,4,0.56,4,100.00,0,Satisfactory
22,PUNE-SOU EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11401,4,0.56,4,100.00,0,UnSatisfactory
23,HWH PUNE AZAD HIND EXP [SUPERFAST],Central Railway,PUNE DIVISION,12130,4,0.56,4,100.00,0,Nil
24,SMVB-KYQ AC S/F EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12551,4,0.56,4,100.00,0,Excellent
25,MALWA EXPRESS [SUPERFAST],Western Railway,RATLAM DIVISION,12919,4,0.56,4,100.00,0,Nil
26,GANGASUTLEJ EXPRESS [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13308,4,0.56,4,100.00,0,Excellent
27,OKHA-GHY DWARKA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15635,4,0.56,4,100.00,0,Nil
28,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,4,0.56,4,100.00,0,Nil
29,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15910,4,0.56,4,100.00,0,UnSatisfactory
30,VSKP-LTT EXP [MAIL EXPRESS],South Coast Railway,VISAKHAPATNAM DIVISION,18519,4,0.56,4,100.00,0,Nil
31,NDLS-VSKP SUF AP EXPRESS [SUPERFAST],South Coast Railway,VISAKHAPATNAM DIVISION,20806,4,0.56,4,100.00,0,Excellent
32,KRYP-TPTY PASSENGER [PASSENGER],South Coast Railway,GUNTAKAL DIVISION,57406,4,0.56,4,100.00,0,Nil
33,NDLS-DBG SPECIAL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,02570,3,0.42,3,100.00,0,Satisfactory
34,DNR-ANVT SF EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,DANAPUR DIVISION,03257,3,0.42,3,100.00,0,Satisfactory
