S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,GKP-CSMT SPL [TRAIN ON DEMAND],Central Railway,BOMBAY DIVISION,01080,9,1.64,9,100.00,0,Satisfactory
2,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,8,1.45,8,100.00,0,Satisfactory
3,SHC-PPTA - SMVB EXPRESS [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,22351,8,1.45,8,100.00,0,Excellent
4,OKHA-GHY DWARKA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15635,5,0.91,5,100.00,0,Satisfactory
5,BRAHMAPUTRA MAIL [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15658,5,0.91,5,100.00,0,Nil
6,DNR- SMVB SF EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,DANAPUR DIVISION,03251,4,0.73,4,100.00,0,Nil
7,HUMSAFAR EXP SPL [TRAIN ON DEMAND],Northern Railway,FIROZPUR DIVISION,04652,4,0.73,4,100.00,0,Satisfactory
8,CSMT-HWH KOLKATA MAIL [SUPERFAST],Eastern Railway,HOWRAH DIVISION,12322,4,0.73,4,100.00,0,Nil
9,CAPITAL EXPRESS [MAIL EXPRESS],East Central Railway,DANAPUR DIVISION,13245,4,0.73,4,100.00,0,Nil
10,SHAHEED EXP [MAIL EXPRESS],Northern Railway,FIROZPUR DIVISION,14674,4,0.73,4,100.00,0,Nil
11,SMVB-APDJ AMRIT BHARAT EX [AMRIT BHARAT],South Western Railway,BANGALORE DIVISION,16597,4,0.73,4,100.00,0,Satisfactory
12,DR-BUI SPL [TRAIN ON DEMAND],Central Railway,BOMBAY DIVISION,01025,3,0.55,3,100.00,0,Nil
13,SFG-LTT WEEKLY SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04115,3,0.55,3,100.00,0,Nil
14,BHUJ-BDTS SUPER FAST SPL [TRAIN ON DEMAND],Western Railway,MUMBAI DIVISION,09038,3,0.55,3,100.00,0,Nil
15,KERALA S KRANTI EXP [SUPERFAST],Northern Railway,AMBALA DIVISION,12217,3,0.55,3,100.00,0,Nil
16,JU HWH EXP [SUPERFAST],Eastern Railway,HOWRAH DIVISION,12308,3,0.55,3,100.00,0,Nil
17,LPI-VSKP SF EXPRESS [SUPERFAST],South Coast Railway,VISAKHAPATNAM DIVISION,12806,3,0.55,3,100.00,0,UnSatisfactory
18,PURI-ANVT NEELACHAL [SUPERFAST],East Coast Railway,KHURDA DIVISION,12875,3,0.55,3,100.00,0,Satisfactory
19,SARYU YAMUNA EXP [MAIL EXPRESS],Northern Railway,FIROZPUR DIVISION,14649,3,0.55,3,100.00,0,Satisfactory
20,SHALIMAR MALINI EXP [MAIL EXPRESS],Northern Railway,JAMMU DIVISION,14662,3,0.55,3,100.00,0,UnSatisfactory
21,GKP-LTT EXPRESS [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15018,3,0.55,3,100.00,0,Nil
22,AMARNATH EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15654,3,0.55,3,100.00,0,Nil
23,LTT SHM EXP [MAIL EXPRESS],South Eastern Railway,KHARAGPUR DIVISION,18029,3,0.55,2,66.67,1,Nil
24,JYG - ROU EXPRESS [MAIL EXPRESS],South Eastern Railway,CHAKRADHARPUR DIVISION,18106,3,0.55,3,100.00,0,Nil
25,SBIB - JAT EXP [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19223,3,0.55,3,100.00,0,UnSatisfactory
26,SHC - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19484,3,0.55,3,100.00,0,Satisfactory
27,SVDK-SFG JAMMU MAIL [SUPERFAST],North Central Railway,PRAYAGRAJ DIVISION,20434,3,0.55,3,100.00,0,Satisfactory
28,PNBE-NDLS EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,DANAPUR DIVISION,03293,2,0.36,2,100.00,0,Nil
29,ANVT-LKQ SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04014,2,0.36,2,100.00,0,Nil
30,MFP-YNRK SPL [TRAIN ON DEMAND],Northern Railway,MORADABAD DIVISION,04313,2,0.36,2,100.00,0,Nil
31,TVCN-SRC TOD SPL [TRAIN ON DEMAND],Southern Railway,THIRUVANANTHAPURAM DIVISION,06081,2,0.36,2,100.00,0,Nil
32,HYB-JP [TRAIN ON DEMAND],South Central Railway,SECUNDERABAD DIVISION,07020,2,0.36,2,100.00,0,Nil
33,NED-NZM [TRAIN ON DEMAND],South Central Railway,NANDED DIVISION,07621,2,0.36,2,100.00,0,Nil
34,UDN - MBI SPECIAL [TRAIN ON DEMAND],Western Railway,MUMBAI DIVISION,09151,2,0.36,2,100.00,0,UnSatisfactory
35,LTT-JYG EXP [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11061,2,0.36,2,100.00,0,Nil
36,PUNE-SOU EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11401,2,0.36,2,100.00,0,UnSatisfactory
37,PATNA HOWRAH JANASHATABDI [JAN SHATABDI],East Central Railway,DANAPUR DIVISION,12024,2,0.36,2,100.00,0,UnSatisfactory
38,NZM-SC DURONTO EXP [DURONTO EXPRESS],South Central Railway,SECUNDERABAD DIVISION,12286,2,0.36,2,100.00,0,Nil
39,PNBE-JAT ARCHANA EXPRESS [SUPERFAST],East Central Railway,DANAPUR DIVISION,12355,2,0.36,1,50.00,1,Nil
40,GALTADHAM EXP [SUPERFAST],Northern Railway,JAMMU DIVISION,12413,2,0.36,2,100.00,0,UnSatisfactory
