S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,GARIB RATH EX [GARIB RATH],Northern Railway,FIROZPUR DIVISION,12203,7,0.76,7,100.00,0,UnSatisfactory
2,JAT - SBIB EXP [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19224,7,0.76,7,100.00,0,UnSatisfactory
3,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22503,7,0.76,7,100.00,0,Excellent
4,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22504,7,0.76,7,100.00,0,Satisfactory
5,HUMSAFAR EXP SPL [TRAIN ON DEMAND],Northern Railway,FIROZPUR DIVISION,04651,6,0.65,6,100.00,0,Excellent
6,CSMT HWH GITANJALI EXP [SUPERFAST],South Eastern Railway,KHARAGPUR DIVISION,12859,6,0.65,6,100.00,0,Excellent
7,ASR-KIR EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15708,6,0.65,6,100.00,0,Nil
8,JAT-PUNE JHELUM EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11078,5,0.54,5,100.00,0,Nil
9,FZR-CSMT PUNJAB MAIL [SUPERFAST],Central Railway,BOMBAY DIVISION,12138,5,0.54,5,100.00,0,Nil
10,SMVB-DNR SANGHAMITRA EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12295,5,0.54,5,100.00,0,Nil
11,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,5,0.54,5,100.00,0,Satisfactory
12,BKN-YPR EXPRESS [MAIL EXPRESS],South Western Railway,BANGALORE DIVISION,16588,5,0.54,5,100.00,0,Satisfactory
13,GKP-SBIB EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19410,5,0.54,5,100.00,0,Nil
14,ASR-NGP AC EXP [SUPERFAST],Central Railway,NAGPUR DIVISION,22126,5,0.54,5,100.00,0,Nil
15,MTJ-HWH CHAMBAL EXPRESS [SUPERFAST],North Central Railway,AGRA DIVISION,12178,4,0.43,4,100.00,0,Excellent
16,NZM-MYS SWARNA JAYANTI EX [SUPERFAST],South Western Railway,MYSORE DIVISION,12782,4,0.43,4,100.00,0,Nil
17,SARYU YAMUNA EXP [MAIL EXPRESS],Northern Railway,FIROZPUR DIVISION,14649,4,0.43,4,100.00,0,Satisfactory
18,MAURYA EXP [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15027,4,0.43,4,100.00,0,Nil
19,KYQ-PURI EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15640,4,0.43,4,100.00,0,Nil
20,FARAKKA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15744,4,0.43,4,100.00,0,Excellent
21,CDG-DBRG EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15904,4,0.43,4,100.00,0,UnSatisfactory
22,JBN-ED AMRIT BHARAT EXP [AMRIT BHARAT],Southern Railway,SALEM DIVISION,16602,4,0.43,4,100.00,0,Satisfactory
23,SBIB - SVDK EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19415,4,0.43,4,100.00,0,Excellent
24,GKP - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19490,4,0.43,4,100.00,0,Satisfactory
25,RAJDHANI EXPRESS [RAJDHANI],Northeast Frontier Railway,LUMDING DIVISION,20508,4,0.43,4,100.00,0,UnSatisfactory
26,MAS ADI EXPRESS [SUPERFAST],Western Railway,AHMEDABAD DIVISION,20953,4,0.43,4,100.00,0,Nil
27,TVCN-LTT BI-WEEKLY SF EXP [SUPERFAST],Central Railway,BOMBAY DIVISION,22114,4,0.43,4,100.00,0,Nil
28,DNR-HDP SPL [TRAIN ON DEMAND],Central Railway,PUNE DIVISION,01450,3,0.32,3,100.00,0,UnSatisfactory
29,SMVB -DNR SF EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,DANAPUR DIVISION,03252,3,0.32,3,100.00,0,UnSatisfactory
30,PNBE-NDLS EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,DANAPUR DIVISION,03293,3,0.32,3,100.00,0,Nil
31,JBN-ANVT SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04007,3,0.32,3,100.00,0,Excellent
32,GTNR-BDTS TOD SPL [TRAIN ON DEMAND],North Eastern Railway,LUCKNOW DIVISION,05033,3,0.32,3,100.00,0,Nil
33,NZM-NED [TRAIN ON DEMAND],South Central Railway,NANDED DIVISION,07622,3,0.32,3,100.00,0,UnSatisfactory
34,MBI - UDN SPECIAL [TRAIN ON DEMAND],Western Railway,MUMBAI DIVISION,09152,3,0.32,3,100.00,0,Nil
35,G-KOP MAHARASHTRA EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11040,3,0.32,3,100.00,0,UnSatisfactory
