S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,KOAA - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19414,11,0.99,11,100.00,0,UnSatisfactory
2,OKHA-GHY DWARKA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15635,9,0.81,9,100.00,0,UnSatisfactory
3,ASR-KIR EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15708,8,0.72,8,100.00,0,Nil
4,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15910,8,0.72,8,100.00,0,UnSatisfactory
5,SHC GARIB RATH [GARIB RATH],Northern Railway,FIROZPUR DIVISION,12204,7,0.63,7,100.00,0,Satisfactory
6,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,7,0.63,7,100.00,0,Satisfactory
7,HUMSAFAR EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12503,6,0.54,6,100.00,0,Satisfactory
8,SABARMATI EXP [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19166,6,0.54,6,100.00,0,Nil
9,NTSK-SMVB S/F EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22502,6,0.54,6,100.00,0,Satisfactory
10,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22504,6,0.54,6,100.00,0,Nil
11,GKP-CSMT SPL [TRAIN ON DEMAND],Central Railway,BOMBAY DIVISION,01080,5,0.45,5,100.00,0,Satisfactory
12,LKQ-ANVT SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04013,5,0.45,5,100.00,0,Satisfactory
13,HUMSAFAR EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12504,5,0.45,5,100.00,0,Nil
14,TVC-MAS SF MAIL [SUPERFAST],Southern Railway,SALEM DIVISION,12624,5,0.45,5,100.00,0,UnSatisfactory
15,BSB-GD INTERCITY [MAIL EXPRESS],Northern Railway,LUCKNOW DIVISION,14214,5,0.45,5,100.00,0,UnSatisfactory
16,KASHI EXP [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15017,5,0.45,4,80.00,1,Satisfactory
17,KIR-ASR EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15707,5,0.45,5,100.00,0,Nil
18,KAMRUP EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15959,5,0.45,5,100.00,0,Satisfactory
19,ADI - SHC EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19483,5,0.45,5,100.00,0,UnSatisfactory
20,BGKT-BDTS-BGKT SPL [TRAIN ON DEMAND],North Western Railway,JODHPUR DIVISION,04828,4,0.36,4,100.00,0,Excellent
21,ANVT-PRNC EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05580,4,0.36,4,100.00,0,Excellent
22,DHN-BPL EXPRESS [MAIL EXPRESS],West Central Railway,BHOPAL DIVISION,11632,4,0.36,4,100.00,0,Excellent
23,NORTHEAST EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12506,4,0.36,4,100.00,0,Nil
24,ASR-NED SACHKHAND EXP [SUPERFAST],South Central Railway,NANDED DIVISION,12716,4,0.36,4,100.00,0,Nil
25,ASR-DLI EXP [MAIL EXPRESS],Northern Railway,FIROZPUR DIVISION,14680,4,0.36,4,100.00,0,Excellent
26,MAU LTT WEEKLY EXP [MAIL EXPRESS],North Eastern Railway,VARANASI DIVISION,15181,4,0.36,4,100.00,0,Excellent
27,FARAKKA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15734,4,0.36,4,100.00,0,Satisfactory
28,LTT-DBRG EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15945,4,0.36,4,100.00,0,Nil
29,AWB-GNT EXP [MAIL EXPRESS],South Coast Railway,GUNTUR DIVISION,17254,4,0.36,4,100.00,0,Excellent
30,JAT-SBP EXPRESS [MAIL EXPRESS],East Coast Railway,SAMBALPUR DIVISION,18310,4,0.36,4,100.00,0,Satisfactory
31,AVADH EXPRESS [MAIL EXPRESS],Western Railway,MUMBAI DIVISION,19038,4,0.36,4,100.00,0,UnSatisfactory
32,JAT - SBIB EXP [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19224,4,0.36,4,100.00,0,Nil
33,MADURAI-KANPUR SPECIAL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,01926,3,0.27,3,100.00,0,UnSatisfactory
34,BBS-YPR SUMMER SPECIAL [TRAIN ON DEMAND],East Coast Railway,KHURDA DIVISION,02811,3,0.27,3,100.00,0,Satisfactory
35,SLN-SBIB SPL [TRAIN ON DEMAND],Northern Railway,LUCKNOW DIVISION,04216,3,0.27,3,100.00,0,Excellent
36,HUMSAFAR EXP SPL [TRAIN ON DEMAND],Northern Railway,FIROZPUR DIVISION,04651,3,0.27,3,100.00,0,Nil
37,UBL-QLN EXP SPL [TRAIN ON DEMAND],South Western Railway,HUBLI DIVISION,07313,3,0.27,2,66.67,1,Nil
38,PUNE-JAT EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11077,3,0.27,3,100.00,0,Satisfactory
39,JAT-PUNE JHELUM EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11078,3,0.27,3,100.00,0,Excellent
40,LGH-PRYJ SUPERFAST EXP [SUPERFAST],North Central Railway,PRAYAGRAJ DIVISION,12404,3,0.27,3,100.00,0,Excellent
