S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,JYG SDAH GANGASAGAR EXP [MAIL EXPRESS],Eastern Railway,SEALDAH DIVISION,13186,13,0.92,13,100.00,0,UnSatisfactory
2,SHC- YPR SPECIAL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05551,12,0.85,12,100.00,0,Satisfactory
3,JAT-PUNE JHELUM EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11078,12,0.85,11,91.67,1,Satisfactory
4,GWL-PRYJ EXPRESS [MAIL EXPRESS],North Central Railway,JHANSI DIVISION,11801,12,0.85,12,100.00,0,UnSatisfactory
5,YNRK-KOAA SPL [TRAIN ON DEMAND],Northern Railway,MORADABAD DIVISION,04312,11,0.78,9,81.82,2,Nil
6,SHAHEED EXP [MAIL EXPRESS],Northern Railway,FIROZPUR DIVISION,14674,11,0.78,11,100.00,0,Satisfactory
7,PRYJ-UBL SUMMER SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04113,10,0.71,10,100.00,0,UnSatisfactory
8,MFP-YNRK SPL [TRAIN ON DEMAND],Northern Railway,MORADABAD DIVISION,04313,8,0.57,8,100.00,0,Satisfactory
9,GKP-YPR EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12591,8,0.57,8,100.00,0,Excellent
10,PADMAVAT EXP [MAIL EXPRESS],Northern Railway,LUCKNOW DIVISION,14208,8,0.57,8,100.00,0,Nil
11,ANVT-SHK EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,Pt. DEEN DAYAL UPADHYAYA DIVISION,03698,7,0.50,7,100.00,0,Excellent
12,CHZ-SHM SPECIAL [TRAIN ON DEMAND],South Eastern Railway,KHARAGPUR DIVISION,08046,7,0.50,7,100.00,0,Excellent
13,LTT(T)-BSBS SF EXP [SUPERFAST],Central Railway,BOMBAY DIVISION,12167,7,0.50,7,100.00,0,Satisfactory
14,DEHRADUN EXP [MAIL EXPRESS],Western Railway,MUMBAI DIVISION,19019,7,0.50,7,100.00,0,Excellent
15,SVDK-SFG JAMMU MAIL [SUPERFAST],North Central Railway,PRAYAGRAJ DIVISION,20434,7,0.50,7,100.00,0,Excellent
16,RAJDHANI EXPRESS [RAJDHANI],Northeast Frontier Railway,TINSUKIA DIVISION,20504,7,0.50,7,100.00,0,Nil
17,GKP-HDP SPL [TRAIN ON DEMAND],Central Railway,PUNE DIVISION,01416,6,0.43,6,100.00,0,Nil
18,PUNE-SC SHATABDI [SHATABDI],Central Railway,PUNE DIVISION,12025,6,0.43,6,100.00,0,UnSatisfactory
19,PRYJ-DADN EXP. [MAIL EXPRESS],North Central Railway,PRAYAGRAJ DIVISION,14116,6,0.43,6,100.00,0,UnSatisfactory
20,BRAHMAPUTRA MAIL [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15658,6,0.43,6,100.00,0,Nil
21,KIR-ASR EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15707,6,0.43,2,33.33,4,Excellent
22,JU-SBC SF EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,20693,6,0.43,6,100.00,0,Nil
23,HWH-TPTY HUMSAFAR EXPRESS [SUPERFAST],South Eastern Railway,KHARAGPUR DIVISION,20889,6,0.43,6,100.00,0,UnSatisfactory
24,GKP-CSMT SPL [TRAIN ON DEMAND],Central Railway,BOMBAY DIVISION,01080,5,0.36,5,100.00,0,Satisfactory
25,AKP-SUR SPL [TRAIN ON DEMAND],Central Railway,SHOLAPUR DIVISION,01478,5,0.36,5,100.00,0,Satisfactory
26,NDLS-DBG SPECIAL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,02570,5,0.36,5,100.00,0,UnSatisfactory
27,SHK-ANVT EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,Pt. DEEN DAYAL UPADHYAYA DIVISION,03697,5,0.36,5,100.00,0,Excellent
28,SURYA NAGARI EXP [SUPERFAST],North Western Railway,JODHPUR DIVISION,12480,5,0.36,5,100.00,0,Satisfactory
29,HUMSAFAR EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12503,5,0.36,5,100.00,0,Nil
30,MAS-ADI NAVJEEVAN SF EXP [SUPERFAST],Southern Railway,CHENNAI DIVISION,12656,5,0.36,5,100.00,0,Nil
31,HWH-MAS MAIL [SUPERFAST],South Eastern Railway,KHARAGPUR DIVISION,12839,5,0.36,5,100.00,0,Excellent
32,ASR DDN [MAIL EXPRESS],Northern Railway,FIROZPUR DIVISION,14632,5,0.36,5,100.00,0,Nil
33,FARAKKA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15743,5,0.36,5,100.00,0,Nil
34,BBS-SBC PRASHANTI EXP [MAIL EXPRESS],East Coast Railway,KHURDA DIVISION,18463,5,0.36,5,100.00,0,Satisfactory
35,DNR-HDP SPL [TRAIN ON DEMAND],Central Railway,PUNE DIVISION,01450,4,0.28,4,100.00,0,Satisfactory
36,DLI-BSB SPL [TRAIN ON DEMAND],Northern Railway,LUCKNOW DIVISION,04210,4,0.28,0,0.00,4,Nil
37,DBRG-KOAA TOD SPECIAL [TRAIN ON DEMAND],Northeast Frontier Railway,TINSUKIA DIVISION,05932,4,0.28,4,100.00,0,Excellent
38,BUI-LTT KAMAYANI EXPRES [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11072,4,0.28,4,100.00,0,Satisfactory
