S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,10,0.91,10,100.00,0,Satisfactory
2,AMARNATH EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15654,9,0.82,9,100.00,0,Satisfactory
3,SWARAJ EXPRESS [SUPERFAST],Northern Railway,JAMMU DIVISION,12472,8,0.73,8,100.00,0,Satisfactory
4,PNBE-ADI SPL CLONE TRAIN [TRAIN ON DEMAND],Western Railway,AHMEDABAD DIVISION,09448,7,0.64,7,100.00,0,UnSatisfactory
5,ASR-KIR EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15708,7,0.64,7,100.00,0,Satisfactory
6,PAHARIA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15721,7,0.64,1,14.29,6,Nil
7,HWH-PUNE DURONTO EXPRESS [DURONTO EXPRESS],South Eastern Railway,KHARAGPUR DIVISION,12222,6,0.55,6,100.00,0,Nil
8,NORTHEAST EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12506,6,0.55,6,100.00,0,Excellent
9,SMVB -DNR SF EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,DANAPUR DIVISION,03252,5,0.46,5,100.00,0,Satisfactory
10,DNR-SMVB SANGHAMITRA EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12296,5,0.46,5,100.00,0,Nil
11,GCT-SVDK EXP [MAIL EXPRESS],Northern Railway,JAMMU DIVISION,14611,5,0.46,5,100.00,0,Satisfactory
12,AGTL-FZR EXPRESS [MAIL EXPRESS],Northern Railway,FIROZPUR DIVISION,14619,5,0.46,5,100.00,0,Satisfactory
13,ASR-NTSK EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15934,5,0.46,5,100.00,0,Satisfactory
14,UBL-BSBS EXPRESS [MAIL EXPRESS],South Western Railway,HUBLI DIVISION,17323,5,0.46,5,100.00,0,Nil
15,SABARMATI EXP [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19166,5,0.46,5,100.00,0,Nil
16,GKP - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19490,5,0.46,5,100.00,0,Nil
17,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22503,5,0.46,5,100.00,0,Nil
18,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22504,5,0.46,5,100.00,0,Satisfactory
19,GKP-HDP SPL [TRAIN ON DEMAND],Central Railway,PUNE DIVISION,01416,4,0.36,4,100.00,0,UnSatisfactory
20,CHZ -PNBE EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,DANAPUR DIVISION,03255,4,0.36,4,100.00,0,Nil
21,UDN-PRYJ SUMMER SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04106,4,0.36,4,100.00,0,Nil
22,AGTL-CHZ [TRAIN ON DEMAND],South Central Railway,SECUNDERABAD DIVISION,07029,4,0.36,4,100.00,0,Nil
23,NED-NZM [TRAIN ON DEMAND],South Central Railway,NANDED DIVISION,07621,4,0.36,4,100.00,0,Nil
24,ADI - DBG SPECIAL [TRAIN ON DEMAND],Western Railway,AHMEDABAD DIVISION,09465,4,0.36,4,100.00,0,Nil
25,PRATAP EXP [SUPERFAST],North Western Railway,BIKANER DIVISION,12496,4,0.36,4,100.00,0,Nil
26,SMVB-GHY S/F EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12509,4,0.36,4,100.00,0,Excellent
27,ANVT-MFP SAPTKRANTI EXP [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12558,4,0.36,4,100.00,0,Excellent
28,MAS-NZM GARIBRATH [GARIB RATH],Southern Railway,CHENNAI DIVISION,12611,4,0.36,4,100.00,0,Satisfactory
29,ASR-HWH MAIL [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13006,4,0.36,4,100.00,0,Excellent
30,ANVT CPR AMRIT BHARAT EXP [AMRIT BHARAT],North Eastern Railway,VARANASI DIVISION,15134,4,0.36,4,100.00,0,Excellent
31,KAMRUP EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15959,4,0.36,4,100.00,0,Nil
32,JAT-SBP EXPRESS [MAIL EXPRESS],East Coast Railway,SAMBALPUR DIVISION,18310,4,0.36,4,100.00,0,Satisfactory
33,JAT - SBIB EXP [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19224,4,0.36,4,100.00,0,Nil
34,ADI - SHC EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19483,4,0.36,4,100.00,0,Satisfactory
35,SHC - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19484,4,0.36,4,100.00,0,UnSatisfactory
36,HDP-JU SF [SUPERFAST],North Western Railway,JODHPUR DIVISION,20496,4,0.36,4,100.00,0,Nil
37,ADI CHENNAI SF EXP [SUPERFAST],Western Railway,AHMEDABAD DIVISION,20954,4,0.36,4,100.00,0,Nil
38,NTSK-SMVB S/F EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22502,4,0.36,4,100.00,0,Excellent
39,NZM-TVC SF EXP [SUPERFAST],Southern Railway,THIRUVANANTHAPURAM DIVISION,22634,4,0.36,4,100.00,0,Excellent
40,HTE-PUNE SUPERFAST EXP [SUPERFAST],South Eastern Railway,RANCHI DIVISION,22846,4,0.36,4,100.00,0,Excellent
