S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,JAT-PNBE ARCHANA EXPRESS [SUPERFAST],East Central Railway,DANAPUR DIVISION,12356,11,2.08,11,100.00,0,Nil
2,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15910,9,1.70,9,100.00,0,UnSatisfactory
3,KYQ-PURI EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15640,5,0.94,5,100.00,0,Excellent
4,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,5,0.94,5,100.00,0,Nil
5,JBN-ED AMRIT BHARAT EXP [AMRIT BHARAT],Southern Railway,SALEM DIVISION,16602,5,0.94,5,100.00,0,Nil
6,PUSHPAK SF EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12534,4,0.75,4,100.00,0,UnSatisfactory
7,MAS-ADI NAVJEEVAN SF EXP [SUPERFAST],Southern Railway,CHENNAI DIVISION,12656,4,0.75,2,50.00,2,UnSatisfactory
8,KUSHINAGAR SF [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,22538,4,0.75,4,100.00,0,Excellent
9,DBG-NDLS SPECIAL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,02569,3,0.57,3,100.00,0,Nil
10,PUNE-SOU EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11401,3,0.57,3,100.00,0,Excellent
11,RKMP JANSHATABDI [JAN SHATABDI],West Central Railway,BHOPAL DIVISION,12062,3,0.57,3,100.00,0,UnSatisfactory
12,CSMT-PUNE PRAGATI EXP [SUPERFAST],Central Railway,PUNE DIVISION,12125,3,0.57,3,100.00,0,Nil
13,HWH NDLS POORVA EXPRESS [SUPERFAST],Eastern Railway,HOWRAH DIVISION,12303,3,0.57,3,100.00,0,UnSatisfactory
14,RAPTISAGAR EXPRESS [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12511,3,0.57,3,100.00,0,Nil
15,DNR-SC EXP [SUPERFAST],South Central Railway,SECUNDERABAD DIVISION,12792,3,0.57,3,100.00,0,Nil
16,VSKP-NZM SWARNA JAYANTI [SUPERFAST],South Coast Railway,VISAKHAPATNAM DIVISION,12803,3,0.57,3,100.00,0,Nil
17,SMVB - TATA SUF EXPRESS [SUPERFAST],South Eastern Railway,CHAKRADHARPUR DIVISION,12890,3,0.57,3,100.00,0,Nil
18,RXL HWH MITHILA EXP [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13022,3,0.57,3,100.00,0,Nil
19,PNBE-KOTA EXPRESS [MAIL EXPRESS],East Central Railway,DANAPUR DIVISION,13239,3,0.57,3,100.00,0,Nil
20,GANGASUTLEJ EXPRESS [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13308,3,0.57,2,66.67,1,Nil
21,CPR DURG EXP [MAIL EXPRESS],North Eastern Railway,VARANASI DIVISION,15159,3,0.57,3,100.00,0,Excellent
22,BME-GHY EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15631,3,0.57,3,100.00,0,UnSatisfactory
23,GIMB-KYQ EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15667,3,0.57,3,100.00,0,Nil
24,CAPE PUNE EXP [MAIL EXPRESS],Southern Railway,THIRUVANANTHAPURAM DIVISION,16382,3,0.57,3,100.00,0,Nil
