S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
1,MAO-NGP EXP [MAIL EXPRESS],Central Railway,NAGPUR DIVISION,11204,14,2.11,14,100.00,0,Satisfactory
2,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,14,2.11,13,92.86,1,Satisfactory
3,DNR- SMVB SF EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,DANAPUR DIVISION,03251,7,1.05,7,100.00,0,Excellent
4,AMARNATH EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15653,6,0.90,6,100.00,0,Nil
5,TBM-NTSK EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15929,6,0.90,6,100.00,0,Nil
6,SHM VSG AMARAVATI EXP [MAIL EXPRESS],South Eastern Railway,KHARAGPUR DIVISION,18047,6,0.90,6,100.00,0,Nil
7,DNR-HDP SPL [TRAIN ON DEMAND],Central Railway,PUNE DIVISION,01450,5,0.75,5,100.00,0,UnSatisfactory
8,SHC- YPR SPECIAL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05551,5,0.75,5,100.00,0,Nil
9,ANVT- SHC EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05576,5,0.75,5,100.00,0,Satisfactory
10,MFP-ANVT SAPTKRANTI EXP [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12557,5,0.75,5,100.00,0,Excellent
11,KRISHAK EXPRESS [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15008,5,0.75,4,80.00,1,Nil
12,KYQ-PURI EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15644,5,0.75,4,80.00,1,Nil
13,RXL-TPTY [MAIL EXPRESS],South Coast Railway,GUNTAKAL DIVISION,17434,5,0.75,5,100.00,0,Excellent
14,GNC-BNRS SUF [SUPERFAST],North Eastern Railway,VARANASI DIVISION,22586,5,0.75,5,100.00,0,Satisfactory
15,GKP-CSMT SPL [TRAIN ON DEMAND],Central Railway,BOMBAY DIVISION,01080,4,0.60,4,100.00,0,Excellent
16,DHN -CDG SPECIAL [TRAIN ON DEMAND],East Central Railway,DHANBAD DIVISION,03311,4,0.60,4,100.00,0,Satisfactory
17,SHM-CHZ SPECIAL [TRAIN ON DEMAND],South Eastern Railway,KHARAGPUR DIVISION,08045,4,0.60,4,100.00,0,Nil
18,PUSHPAK SF EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12534,4,0.60,4,100.00,0,Satisfactory
19,BIHAR SAMPARK KRANTI EXP [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12566,4,0.60,4,100.00,0,Satisfactory
20,PUI-ADI S/F EXP [SUPERFAST],East Coast Railway,KHURDA DIVISION,12843,4,0.60,4,100.00,0,Excellent
21,NDLS-RNC GARIBRATH EXP [GARIB RATH],South Eastern Railway,RANCHI DIVISION,12878,4,0.60,4,100.00,0,Nil
22,MALWA EXPRESS [SUPERFAST],Western Railway,RATLAM DIVISION,12919,4,0.60,3,75.00,1,Nil
23,GKP-PNVL EXP [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15065,4,0.60,4,100.00,0,Satisfactory
24,OKHA-GHY DWARKA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15635,4,0.60,4,100.00,0,Nil
25,SCL-CHZ EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15646,4,0.60,4,100.00,0,UnSatisfactory
26,SHM LTT EXP [MAIL EXPRESS],South Eastern Railway,KHARAGPUR DIVISION,18030,4,0.60,4,100.00,0,Excellent
27,JAT-SBP EXPRESS [MAIL EXPRESS],East Coast Railway,SAMBALPUR DIVISION,18310,4,0.60,4,100.00,0,Nil
28,CSMT-REWA SF EXPRESS [SUPERFAST],West Central Railway,JABALPUR DIVISION,20153,4,0.60,4,100.00,0,Satisfactory
29,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22503,4,0.60,3,75.00,1,Nil
30,LKQ-ANVT SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04013,3,0.45,3,100.00,0,Nil
31,JBP-SMNH EXP [MAIL EXPRESS],West Central Railway,JABALPUR DIVISION,11466,3,0.45,3,100.00,0,Satisfactory
32,MAS-LTT CHENNAI EXP [SUPERFAST],Central Railway,BOMBAY DIVISION,12164,3,0.45,3,100.00,0,Excellent
33,MDP-ANVT HUMSAFAR [MAIL EXPRESS],Northern Railway,DELHI DIVISION,12235,3,0.45,3,100.00,0,Satisfactory
34,AII-RJPB ZIYARAT EXP [SUPERFAST],East Central Railway,DANAPUR DIVISION,12396,3,0.45,3,100.00,0,UnSatisfactory
35,SMVB-GHY S/F EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12509,3,0.45,3,100.00,0,Nil
36,GARIB RATH EXPRESS [GARIB RATH],Northeast Frontier Railway,LUMDING DIVISION,12517,3,0.45,3,100.00,0,Excellent
37,SHAHEED EXPRESS [MAIL EXPRESS],Northern Railway,FIROZPUR DIVISION,14673,3,0.45,3,100.00,0,Satisfactory
38,GTNR-CPR EXP [MAIL EXPRESS],North Eastern Railway,VARANASI DIVISION,15113,3,0.45,3,100.00,0,Satisfactory
39,GHY-BME EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15632,3,0.45,3,100.00,0,Nil
40,CHZ -KYQ [AMRIT BHARAT],South Central Railway,SECUNDERABAD DIVISION,15673,3,0.45,3,100.00,0,Nil
